BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Period
0,10200,65803,85155,HomeImp,Other,15,0,0,218.48175459,0,36,36.182192009,2
0,10200,79257,105912,HomeImp,ProfExe,3,0,0,95.35537249,0,33,39.391365195,4
0,10200,,64377,HomeImp,Other,,0,0,347.24501311,0,6,37.774681559,4
0,10300,51787,86200,HomeImp,Other,17,0,0,203.73276258,0,16,34.435246045,2
0,10300,79243,89840,DebtCon,Office,16,0,0,87.825346176,0,9,24.479373218,3
0,10300,,69085,HomeImp,Other,,0,0,380.27804051,0,7,36.739820219,2
0,10300,46609,63812,DebtCon,Other,1,0,0,184.78841632,2,13,29.140031372,4
0,10300,65382,73817,DebtCon,Other,1,0,0,190.64814501,1,17,34.192891589,2
0,10300,74624,96697,DebtCon,Office,7,0,0,217.23532123,3,28,41.511300788,2
0,10300,75483,99345,DebtCon,ProfExe,3,0,0,133.79051006,0,25,34.887236085,4
0,10300,45275,62724,HomeImp,Other,11,0,1,109.32463871,3,34,37.291824994,1
0,10300,56127,72294,HomeImp,Other,28,1,3,184.34575081,0,24,34.634235614,2
0,10300,65876,80064,DebtCon,,3,0,0,220.82597888,0,15,30.633131002,3
0,10300,57902,74355,HomeImp,Other,4,0,0,243.6309162,1,16,36.574441888,2
1,10300,39893,55000,DebtCon,Other,1.5,0,1,99.433333333,2,32,,1
0,10400,66044,83531,HomeImp,Office,12,0,0,241.51415322,0,31,45.569842652,1
0,10400,62442,73197,DebtCon,ProfExe,8,0,0,47.610677633,1,24,38.88482776,2
0,10400,63626,79477,,Other,12,0,0,260.79726222,0,27,27.942866028,4
0,10400,56610,86831,HomeImp,Other,19,0,0,190.08482952,0,28,24.602658554,4
0,10400,37233,52320,DebtCon,Other,15,0,0,88.677328625,0,11,31.056436786,3
0,10400,57816,82047,HomeImp,Other,3,0,1,176.65689456,0,12,30.674205288,1
1,10400,51200,76125,DebtCon,Other,12,0,0,132.36666667,0,16,,4
0,10400,39821,54040,HomeImp,Mgr,21,1,0,231.60541135,1,18,36.439736731,3
0,10400,11426,69294,DebtCon,ProfExe,20,0,1,396.92626454,1,11,20.291988939,2
0,10500,,53907,HomeImp,Other,10,0,0,308.21326219,2,13,34.408948419,4
0,10500,60145,63268,HomeImp,Other,4,0,0,122.49607792,0,34,36.736870753,2
0,10500,64295,73594,DebtCon,,19,0,0,157.24655028,0,11,33.556312248,4
0,10500,13694,87580,DebtCon,Other,8,0,0,258.55492784,0,14,20.260198049,3
0,10500,26000,39000,DebtCon,Other,9,,1,152.23333333,7,29,,1
0,10500,88829,114962,DebtCon,Other,13,0,0,206.21222804,3,15,37.864946214,4
0,10500,53537,66674,DebtCon,Office,4,0,0,83.503094799,2,11,37.098413449,2
0,10500,57372,67960,DebtCon,ProfExe,1.5,0,0,158.26666667,2,35,,1
1,10500,,18600,HomeImp,Other,24,,,,,,,1
0,10500,74000,89000,DebtCon,Mgr,6,0,0,138.03333333,2,27,,2
1,10500,41500,56247,DebtCon,Other,8,0,1,70.033333333,2,24,,1
0,10500,42003,53754,DebtCon,Other,16,0,0,84.551104187,0,12,32.342959321,3
0,10500,76729,102287,HomeImp,ProfExe,5,0,0,89.062698773,1,33,38.447658863,1
0,10500,74814,98132,HomeImp,ProfExe,8,0,0,164.3308981,0,34,32.375149102,4
1,10500,55267,65160,DebtCon,Other,1,0,0,108.27542318,8,22,47.079285365,1
0,10500,27180,86978,HomeImp,ProfExe,22,0,0,230.72115441,0,10,25.753010226,4
0,10600,47701,66500,DebtCon,Other,10,0,0,103.01428965,0,23,37.310006097,1
0,10600,37742,64334,DebtCon,Mgr,,,,,,,37.541257884,1
0,10600,80386,106526,HomeImp,ProfExe,1,0,0,64.066735538,1,19,34.104697064,3
0,10600,39061,50225,DebtCon,Other,15,0,0,77.114285108,0,12,32.587465652,4
1,10600,61294,82646,DebtCon,ProfExe,5,0,4,87.859169291,2,13,36.395148149,1
0,10600,46589,64559,HomeImp,Other,8,0,0,85.230876487,2,33,40.451392536,1
0,10600,28264,86546,HomeImp,ProfExe,20,0,0,244.14050903,0,11,24.20235008,4
0,10600,81151,200459,HomeImp,Self,14,0,0,9.5341427099,,7,21.223213992,4
0,10600,62909,81411,HomeImp,Other,15,0,0,238.31447075,1,35,34.680381648,3
1,10600,53200,71000,DebtCon,ProfExe,2,0,0,224.23333333,5,39,,2
1,10600,22000,35200,DebtCon,Mgr,13,0,0,90.333333333,5,14,,1
0,10600,43676,61576,DebtCon,Other,6,0,0,84.839126053,1,10,30.868137501,4
0,10600,66590,77465,HomeImp,Other,1,1,0,110.77162319,0,6,39.735785258,2
0,10600,46972,80147,HomeImp,Office,12,3,0,244.23353012,2,29,32.656531297,4
0,10600,63245,82041,DebtCon,Office,3,1,3,184.5725782,3,29,38.219034312,1
0,10600,83217,101359,DebtCon,Mgr,1,0,0,54.746622005,2,24,40.76038718,2
0,10600,27666,56218,HomeImp,Other,3,0,0,249.85118993,0,10,39.528326336,2
0,10600,64546,84576,DebtCon,Other,0,,,173.62528427,,35,28.971803768,3
0,10600,48018,68963,DebtCon,Mgr,2,0,0,186.7575926,1,16,30.655744344,3
0,10700,85198,107044,HomeImp,ProfExe,0,0,0,66.758325469,0,19,36.846466819,1
0,10700,56197,79272,HomeImp,Other,18,0,0,218.98166217,1,16,34.015359605,3
0,10700,126751,184554,DebtCon,Other,8,0,0,225.87035215,0,19,34.13705457,3
0,10700,48322,64383,DebtCon,Other,0,1,0,185.25673471,2,12,28.030801551,4
1,10700,55043,68609,DebtCon,Other,2,0,0,46.272175955,1,17,25.448844532,4
0,10700,73996,92766,DebtCon,Office,15,0,1,102.14742858,0,9,25.3840627,2
0,10700,59588,69166,HomeImp,Other,6,0,0,133.90650517,0,17,36.180857581,1
0,10700,49573,68125,DebtCon,Other,2,0,0,223.2,0,10,,3
1,10700,41144,59375,DebtCon,Other,2,0,0,73.6,1,18,,2
0,10700,50210,64838,HomeImp,Other,9,0,0,95.039168276,2,34,40.396233444,1
0,10700,54091,67661,HomeImp,Other,27,0,2,188.53398908,0,24,38.589372345,1
0,10700,147477,181050,HomeImp,Office,6,0,0,190.02108492,1,55,34.698162391,4
0,10700,67065,96171,DebtCon,Office,9,0,0,205.00760033,3,28,41.587201191,2
0,10700,29569,47842,DebtCon,Other,12,,1,144.81717461,7,28,36.784582009,2
0,10800,199000,226000,HomeImp,ProfExe,11,0,0,236.36666667,0,22,,2
1,10800,64305,107374,DebtCon,ProfExe,9,0,0,97.861325762,0,36,36.996385659,1
0,10800,11950,46780,HomeImp,Office,24,0,0,268.9,0,20,,3
0,10800,70214,83882,DebtCon,Office,4,1,2,172.79930087,3,30,38.588823585,1
0,10800,49254,80527,HomeImp,Other,2,0,2,202.53743039,0,13,29.551583139,1
0,10800,44355,57742,HomeImp,Other,20,0,1,129.73199214,0,22,38.042767861,1
0,10800,64181,70996,DebtCon,Other,4,0,0,171.75957905,2,17,33.227793593,4
1,10800,57892,78900,DebtCon,ProfExe,15,0,3,329.16666667,1,14,,2
0,10800,,,,,,,,,,,,1
1,10800,75000,87400,HomeImp,Other,7,1,0,101.46666667,2,19,,1
1,10800,194485,228670,HomeImp,ProfExe,1,0,0,75.458150356,,4,28.370130884,4
0,10800,56477,94980,HomeImp,Other,17,0,0,179.91736263,0,28,25.210739655,3
0,10800,78898,86567,DebtCon,ProfExe,9,0,0,179.83082878,0,12,40.291951983,1
0,10800,59469,69834,DebtCon,Other,3,0,0,308.75917568,0,9,34.095785093,3
0,10800,83441,92148,DebtCon,Mgr,5,0,0,119.14584404,1,26,40.978635322,1
0,10800,49953,75322,DebtCon,Other,0,0,0,58.892731331,8,21,23.875946186,3
0,10800,67171,82138,HomeImp,Other,2,0,0,89.124526305,0,6,38.8031464,1
0,10800,13365,66979,HomeImp,Other,9,2,1,346.9796514,1,22,16.48162968,3
1,10900,86754,110000,DebtCon,ProfExe,13,0,2,103.43333333,0,19,,1
0,10900,57494,66704,DebtCon,Mgr,6,,,115.31274905,,24,39.510985743,2
0,10900,,76207,,,,,,,,,22.392611597,4
0,10900,49406,83074,HomeImp,Other,1,0,1,191.81512308,0,13,30.124555686,2
0,10900,17282,70783,DebtCon,ProfExe,19,0,1,404.9043933,0,11,23.610124369,2
0,10900,56793,68825,DebtCon,Other,3,0,0,225.88904146,0,9,34.727875189,4
0,10900,25061,35792,DebtCon,Other,3,,,,,,37.10471224,1
0,10900,51990,76918,HomeImp,Other,0,0,1,180.81810233,0,12,29.555406533,1
1,10900,49352,56529,DebtCon,Other,7,0,1,78.833617625,2,23,36.174955236,1
0,11000,14046,34777,DebtCon,Other,5,0,0,256.63415201,0,11,22.447943315,3
0,11000,88252,112567,DebtCon,Other,11,0,0,224.71557646,2,15,39.526852362,4
0,11000,52602,61496,DebtCon,Other,13,0,0,107.34006616,0,22,37.699108592,2
0,11000,77929,102942,HomeImp,ProfExe,8,0,0,173.8298837,0,34,33.897772554,4
0,11000,89275,108653,DebtCon,Other,15,0,0,206.90348089,2,15,37.743047077,2
0,11000,57554,68222,DebtCon,ProfExe,14,0,0,215.43179389,3,32,36.569347898,4
0,11000,21780,85505,HomeImp,ProfExe,19,0,0,240.68258102,0,10,24.404335112,4
1,11000,77517,86214,HomeImp,ProfExe,2,2,0,352.37913787,0,28,28.030214206,3
0,11000,56795,70014,DebtCon,Other,3,0,1,319.79577127,0,10,33.596170858,2
1,11000,45000,63775,DebtCon,Other,14,0,0,173.16666667,0,18,,2
1,11000,49000,66922,DebtCon,Other,11,0,2,91,3,32,,1
0,11000,85149,106820,HomeImp,Mgr,10,0,0,240.43333333,0,25,,2
0,11000,102000,120000,DebtCon,,3,0,0,125.8,1,26,,2
0,11000,63847,86500,HomeImp,Office,26,0,0,170.43333333,2,14,,1
1,11000,54100,70438,DebtCon,Self,2,3,1,115.6,1,25,,1
1,11000,62227,81250,DebtCon,Office,9,0,5,123.76666667,3,34,,1
1,11000,41000,63450,HomeImp,Other,2.9,,,,,,,2
1,11000,122751,140000,DebtCon,Other,5,0,0,116.7,2,30,,2
1,11000,85474,118125,HomeImp,Office,2.5,2,0,132.93333333,1,9,,1
0,11000,85758,108661,HomeImp,Mgr,11,0,0,255.28741537,0,24,29.434867143,4
0,11000,60123,74887,HomeImp,Other,3,0,1,242.24976115,2,16,37.680169764,2
0,11000,43614,60831,DebtCon,Other,3,0,2,84.444746145,0,20,36.673648152,1
0,11000,83639,98081,DebtCon,Other,10,0,0,155.37122034,4,22,42.539685706,1
1,11000,85008,73223,HomeImp,Mgr,7,0,2,197.12004536,0,23,41.441052018,2
0,11000,106762,123138,DebtCon,,2,0,0,131.01191573,0,25,32.80374334,3
0,11000,92521,110704,DebtCon,Other,13,0,0,208.89848526,2,16,39.250433285,2
1,11000,49000,68000,HomeImp,Other,2,2,3,9.1,3,15,,1
0,11100,59232,71157,DebtCon,Mgr,5,,,108.21716051,,24,40.091831822,1
0,11100,,50262,HomeImp,Mgr,5,,,175.75688747,,8,22.956863758,3
1,11100,52028,77316,HomeImp,Other,,0,2,194.48489733,1,12,30.797674365,2
0,11100,79226,88112,DebtCon,ProfExe,10,0,1,179.64827359,1,12,40.670904725,1
0,11100,82849,113913,HomeImp,ProfExe,10,0,1,167.36102992,0,27,35.763333479,1
0,11100,27861,47737,HomeImp,Other,8,0,0,89.492116658,0,4,34.050949362,1
0,11100,82329,100139,HomeImp,ProfExe,5,0,0,108.53256364,0,26,26.099258701,3
0,11100,80922,95105,DebtCon,Other,3,0,0,90.881292261,2,31,38.120810575,1
0,11100,61856,77275,HomeImp,Other,4,0,1,243.71377409,1,16,36.564119563,4
0,11100,105226,122901,DebtCon,,3,0,0,113.68878037,1,26,33.896642978,3
0,11100,53232,86703,HomeImp,Other,16,0,0,183.20620747,0,29,26.87488997,3
1,11100,52900,91741,HomeImp,Other,,1,1,93.110352698,,8,40.761453071,1
0,11100,54496,71895,HomeImp,Other,6,0,0,125.76577489,0,16,35.506774068,4
0,11100,56999,67427,HomeImp,Other,8,0,0,139.51391501,0,16,35.892436102,4
0,11100,67366,102936,DebtCon,Other,9,0,0,213.28149573,0,20,19.078651168,4
0,11100,35782,45550,HomeImp,Other,8,0,0,109.28434579,0,3,36.159805919,1
0,11100,50350,58837,DebtCon,Other,6,0,0,80.843216818,0,10,28.793166271,3
0,11200,32562,47220,DebtCon,Other,8,,1,151.28586742,7,29,38.019135045,2
0,11200,66868,107794,DebtCon,Office,10,0,0,152.92982848,1,12,39.640828981,2
0,11200,93649,113833,DebtCon,Other,13,0,0,205.11724572,3,16,39.126130259,2
0,11200,68890,84059,DebtCon,Office,12,0,0,254.01968935,3,36,41.433943797,3
0,11200,17411,86102,DebtCon,Other,10,0,0,267.97010945,0,13,22.089199918,4
1,11200,114000,139200,DebtCon,Mgr,5,0,0,213.56666667,1,36,,2
0,11200,56842,66710,HomeImp,Other,6,0,0,144.79522043,0,17,33.8858765,4
0,11200,153103,181849,HomeImp,Office,6,0,0,186.249507,0,55,33.995565356,3
1,11200,68990,81922,DebtCon,Mgr,12,0,1,120.88581123,2,23,43.159875329,1
0,11200,,48150,HomeImp,Mgr,3,,,165.76801721,,9,22.302234366,4
0,11200,19496,73140,DebtCon,ProfExe,20,0,1,399.24269191,1,12,23.374504567,2
0,11300,61810,79817,DebtCon,Office,6,0,0,98.224144195,1,14,25.52507894,4
0,11300,,66345,HomeImp,Other,,0,0,357.14381933,0,6,34.601973808,3
0,11300,62168,80681,DebtCon,Sales,6,0,0,117.3762292,0,34,27.694521271,4
0,11300,56651,71353,HomeImp,Other,29,1,2,176.91298776,1,24,38.544441857,2
0,11300,54984,63958,DebtCon,Mgr,4,0,0,190.92092996,1,16,28.086854837,4
0,11300,40752,53683,HomeImp,Other,22,0,1,129.75806208,0,23,38.425881111,2
0,11300,,28600,HomeImp,Office,20,0,0,190.03121757,0,15,39.008673024,3
1,11300,29000,59900,HomeImp,Mgr,3,1,0,91.633333333,4,11,,1
0,11300,77846,101984,HomeImp,ProfExe,5,0,0,112.38484554,1,27,28.298733642,3
0,11300,114392,214523,HomeImp,ProfExe,2,0,0,132.09765987,1,15,26.251830338,4
1,11300,62568,79009,HomeImp,Office,4,0,3,295.33466966,0,19,28.600252229,2
1,11300,,,HomeImp,Other,,,,,,,,1
0,11400,,29374,HomeImp,Office,20,0,0,207.93025578,1,15,38.955124742,2
0,11400,,38246,HomeImp,Other,,,0,88.886975341,0,10,37.658388771,1
0,11400,75705,90727,DebtCon,Mgr,5,0,0,143.10103259,2,27,42.169926729,1
0,11400,66491,89553,DebtCon,,4,0,0,212.78328271,0,16,31.120132652,3
0,11400,43530,56600,HomeImp,Other,21,0,0,114.98297904,0,23,39.481662901,2
0,11400,56789,74016,HomeImp,Other,7,0,0,127.62547457,0,16,33.027143557,4
0,11400,51203,60716,DebtCon,Other,2,0,0,99.104082616,0,20,38.235312929,1
0,11400,,44849,HomeImp,Mgr,6,,,163.27459468,,9,23.481116639,4
0,11400,112930,144830,DebtCon,ProfExe,2,0,0,271.23803732,1,46,33.251079314,3
0,11400,84278,200480,HomeImp,Self,14,0,0,4.4127700608,,8,19.112485067,3
0,11400,64934,74875,DebtCon,Other,3,0,0,192.31448267,2,16,34.343755724,4
0,11400,50166,61395,DebtCon,Other,1,0,0,188.88668235,1,12,26.950451284,4
0,11500,53651,87547,HomeImp,Other,18,0,0,191.39688748,0,16,34.368650887,4
0,11500,116430,215014,HomeImp,ProfExe,3,0,0,132.09363428,0,14,26.864568467,2
0,11500,43945,63337,DebtCon,Mgr,2,0,1,193.74248539,0,21,27.623493964,1
0,11500,53151,71645,HomeImp,Other,7,0,0,135.80047603,0,16,35.851614414,3
0,11500,77143,86862,DebtCon,ProfExe,8,0,1,164.59640287,1,12,39.449692717,1
1,11500,21096,38952,DebtCon,Office,13,0,0,129.7,0,5,,2
1,11500,47597.57,75937.5,DebtCon,Other,13.5,0,0,89.4,0,7,,1
1,11500,67000,83000,DebtCon,ProfExe,4,,,,,,,1
0,11500,29281,37717,HomeImp,Mgr,15,0,0,61.915444655,0,9,30.702428546,4
0,11500,104610,118861,DebtCon,Other,18,0,1,203.70020243,1,16,37.596951452,4
0,11500,,64037,HomeImp,Other,,0,0,354.17458076,0,7,34.355739238,4
0,11500,59781,69864,DebtCon,Other,4,0,1,312.54739604,0,9,31.181801354,2
0,11600,92613,108515,DebtCon,Other,11,0,0,206.8225881,3,16,39.111039466,2
1,11600,44623,,HomeImp,ProfExe,13,6,2,178.09322168,0,29,21.334651908,1
1,11600,57939,69774,DebtCon,Mgr,5,0,0,91.99164592,0,12,72.264093333,1
0,11600,50433,107092,DebtCon,ProfExe,5,0,1,225.18169134,0,9,24.95259473,1
1,11600,57200,72500,DebtCon,Other,5,0,0,34.466666667,4,15,,1
1,11600,45917,60000,DebtCon,Other,10,0,1,304.36666667,3,27,,2
0,11600,96882,118914,DebtCon,ProfExe,13,0,0,176.22191092,2,17,34.757740199,3
0,11600,28654,47042,DebtCon,Other,10,,0,158.0847883,7,29,38.477504842,1
0,11600,57436,72460,,Other,11,0,0,255.12603024,0,27,28.945531785,3
0,11600,129432,198705,HomeImp,Office,0,0,0,341.04732919,0,16,39.963258508,2
0,11600,73079,101219,HomeImp,ProfExe,7,0,0,152.249875,0,33,34.249620743,3
0,11600,,36474,HomeImp,Other,,,1,93.727138031,0,10,37.202953562,4
0,11700,47072,85090,HomeImp,Other,18,0,0,192.25318228,0,16,35.064864675,3
0,11700,95411,117927,DebtCon,ProfExe,14,0,0,177.92669579,1,17,34.490564131,3
1,11700,54085,68239,HomeImp,Other,2,1,2,8.0552650769,3,15,32.012658582,1
1,11700,51600,72399,HomeImp,Other,15,0,1,125.36336996,4,20,,4
0,11700,,69125,,,,,,,,,23.766832127,4
0,11700,84863,91737,DebtCon,Other,0,4,0,,0,4,30.330811492,3
0,11700,63724,82252,DebtCon,Office,13,0,0,233.24887936,3,37,40.075275838,3
0,11700,59506,85000,DebtCon,Other,3,0,0,37.566666667,2,4,,1
0,11700,37093,62116,DebtCon,Mgr,,,,,,,37.010948765,4
0,11700,74783,86227,DebtCon,Mgr,7,0,0,116.75680052,0,23,28.019227084,4
0,11700,64278,76055,,Other,12,0,0,245.29516293,0,26,28.439965842,4
0,11700,15163,74500,DebtCon,ProfExe,19,0,2,378.82581852,1,11,20.090783327,2
0,11700,56990,83334,HomeImp,Other,4,0,2,177.43269886,0,13,30.998694504,1
0,11700,101520,110617,DebtCon,Other,18,0,2,198.54334807,1,16,38.721259448,2
0,11700,96532,107600,DebtCon,Other,12,0,0,214.86981675,2,15,40.287411441,2
0,11700,68059,86216,DebtCon,Other,3,,,175.65856785,,35,30.253969922,3
0,11800,79131,102263,HomeImp,ProfExe,5,0,0,105.25389259,0,34,36.070978869,1
1,11800,67678,108092,HomeImp,ProfExe,13,0,7,126.65823161,0,36,37.162689687,1
0,11800,,65769,HomeImp,Other,,0,0,357.33268218,0,7,34.327276537,3
0,11800,21813,30436,DebtCon,Office,5,0,1,104.01163591,0,16,19.408461231,1
0,11800,67336,82218,DebtCon,Office,12,0,0,255.31353476,3,36,40.878428241,2
0,11800,86785,125552,DebtCon,Office,11,0,0,148.17649241,1,22,37.884449327,2
0,11800,116742,137385,DebtCon,ProfExe,15,,1,170.54003506,1,33,30.785003591,1
0,11800,38825,51984,DebtCon,Other,,0,0,82.527794351,0,14,40.88273326,1
0,11800,53596,69786,DebtCon,Mgr,5,,,126.78778068,,24,41.047754879,2
0,11800,98877,110250,DebtCon,Other,18,0,2,195.86291677,1,16,36.871699423,1
0,11800,112146,140781,DebtCon,ProfExe,14,,0,170.70050749,0,32,29.942492402,3
0,11900,44600,63800,DebtCon,Other,9,0,0,243.5,0,18,,2
0,11900,85486,109386,HomeImp,ProfExe,11,0,1,175.54256546,0,28,33.670908179,2
1,11900,108763,128780,DebtCon,Office,8,0,0,60.377932903,3,21,49.418114378,1
0,11900,56792,64130,DebtCon,Mgr,13,0,0,118.61259022,1,18,32.665746304,3
0,11900,,39433,HomeImp,Other,,,1,81.394829612,0,9,35.503664257,1
0,11900,28329,80963,HomeImp,ProfExe,21,0,0,239.45711772,0,10,24.534997192,4
0,11900,117550,144178,DebtCon,ProfExe,15,,1,170.9458328,1,32,29.099981214,1
1,11900,58104,77870,HomeImp,Other,7,0,0,69.433333333,1,19,,1
1,11900,52814,72000,DebtCon,Other,12,0,0,123.6,0,20,,1
1,11900,29822,48574,DebtCon,Office,13,0,0,132.4016914,0,4,36.611156973,4
0,11900,201264,227295,HomeImp,ProfExe,10,0,0,239.74336633,0,22,33.776336963,4
0,11900,97506,110902,DebtCon,Other,17,0,1,196.56812795,2,15,37.99899138,1
0,11900,89595,107895,HomeImp,Mgr,9,0,0,250.46824187,0,24,30.305388108,4
0,11900,114329,143915,DebtCon,ProfExe,15,,1,185.57266828,0,32,28.977738657,1
0,11900,81318,105454,HomeImp,ProfExe,6,0,0,92.136821036,1,33,37.525751033,2
0,11900,61094,74842,,Other,12,0,0,250.19983439,0,26,29.734874071,3
0,12000,84172,123415,DebtCon,Office,9,0,0,139.01844935,1,21,38.582669884,1
0,12000,57371,69076,DebtCon,Mgr,10,1,0,83.251972039,1,19,29.632108256,3
0,12000,76799,83864,DebtCon,Mgr,8,0,0,102.20427433,0,22,27.17193008,3
0,12000,35028,55079,HomeImp,Other,23,0,1,108.63396857,0,23,40.797457548,1
0,12000,30777,43157,DebtCon,Other,8,,0,151.69943102,7,28,38.177742947,2
1,12000,50581,70171,HomeImp,Other,,0,2,206.3192338,1,12,29.843136669,1
0,12000,69796,93757,DebtCon,Office,16,0,1,91.432675908,0,8,24.459383678,1
0,12000,102109,121229,DebtCon,,2,0,0,104.48259122,0,25,34.767288887,4
0,12000,79844,98139,HomeImp,ProfExe,8,0,0,156.95475827,0,34,31.700124322,4
1,12000,42000,60000,DebtCon,Other,4,1,2,145.53333333,0,23,,2
1,12000,69000,92900,HomeImp,ProfExe,2,0,0,115.9,0,15,,1
1,12000,74427,96270,DebtCon,Other,18,0,1,169.73333333,2,40,,1
1,12000,,,HomeImp,Other,3,0,2,213.66666667,1,15,,1
0,12000,87000,101200,DebtCon,Sales,13,,2,151.13333333,1,18,,1
0,12000,98000,123385,HomeImp,ProfExe,10,0,0,170.43333333,3,32,,2
0,12000,76187,93100,DebtCon,Other,0.5,0,0,144.06666667,0,23,,2
0,12000,73000,94900,DebtCon,ProfExe,9,3,0,189.7,1,30,,1
0,12000,94000,112125,HomeImp,Office,2,0,0,143.03333333,1,22,,2
0,12000,72000,106000,DebtCon,Other,6,0,0,78.066666667,2,14,,2
0,12000,42482,67800,DebtCon,ProfExe,19,0,0,199.9,0,16,,4
0,12000,53800,80000,DebtCon,Other,0.3,0,0,124.76666667,4,11,,1
0,12000,36346,54000,DebtCon,Other,,0,0,114.66666667,2,19,,1
0,12000,81000,99000,HomeImp,Other,20,0,0,136,4,24,,1
0,12000,64000,80000,DebtCon,Other,2,0,0,239.53333333,3,26,,2
1,12000,,87000,DebtCon,Other,13,,,,,,,1
1,12000,75373,102602,HomeImp,Other,6,2,0,99.366666667,0,21,,1
1,12000,36000,51900,DebtCon,Other,0.1,0,0,247.5,1,10,,2
1,12000,114390,132800,DebtCon,Mgr,10,0,0,95.733333333,0,25,,2
1,12000,28298,72000,DebtCon,Other,8,,,105.5,2,22,,2
1,12000,59099,82000,DebtCon,Other,10,0,2,219.13333333,0,33,,1
1,12000,15231,42845.01,DebtCon,Office,6.5,0,1,65.966666667,2,18,,1
1,12000,48786,89800,HomeImp,ProfExe,29.9,0,5,220.13333333,1,16,,4
1,12000,74265,91000,HomeImp,Other,7,1,0,137,0,3,,1
0,12000,36072,62960,DebtCon,ProfExe,8,0,0,288.5298732,0,16,22.423002459,4
0,12000,97650,115931,DebtCon,ProfExe,11,0,0,199.82804201,1,17,34.387943973,3
0,12000,,67446,HomeImp,Other,,0,0,356.93333041,0,7,37.934443412,4
0,12000,88210,114224,DebtCon,ProfExe,8,0,0,203.46897898,1,36,41.572971522,3
1,12000,48189,53969,DebtCon,Other,5,0,0,276.38174269,0,18,65.495243152,2
0,12000,98428,114820,DebtCon,Other,16,0,1,188.14820819,2,15,36.737721285,4
0,12100,56335,86648,HomeImp,Other,17,0,0,206.24709466,0,17,35.127874351,2
0,12100,48622,83158,HomeImp,Other,4,0,2,191.56929158,0,12,29.204499555,4
0,12100,96439,126328,HomeImp,Mgr,3,0,3,156.31913094,0,26,39.279313253,2
0,12100,44484,64398,DebtCon,Other,3,0,0,263.04470405,0,20,28.803982547,4
1,12100,29097,72647,DebtCon,Other,8,,,109.51487945,1,22,45.304760569,1
0,12100,90917,102400,DebtCon,Sales,11,,2,159.87451797,0,17,33.453728495,1
0,12100,50973,74183,DebtCon,Mgr,6,,,122.69182705,,24,41.128085307,1
1,12100,22000,38750,DebtCon,Other,0.8,0,0,167.4,1,17,,1
0,12100,12000,33938,DebtCon,Mgr,9,0,0,118.76666667,0,11,,1
0,12100,31400,48000,DebtCon,Other,6,1,0,107.53333333,2,16,,2
0,12100,74594,90555,DebtCon,Mgr,4,0,0,123.77662458,2,27,41.634847306,2
0,12100,83557,98881,HomeImp,ProfExe,6,0,0,102.22570446,1,26,25.782787088,3
0,12100,61868,66874,HomeImp,Other,30,0,3,170.43863924,0,23,37.915020999,2
0,12100,46152,72773,DebtCon,Other,0,0,0,270.48998006,0,20,29.495115994,4
0,12100,85121,113744,DebtCon,ProfExe,0,0,2,139.48533969,0,34,33.943437719,1
0,12100,28193,34705,DebtCon,Other,0,,,,,,37.618026904,1
0,12100,18728,34443,DebtCon,Mgr,9,0,0,117.64828293,0,10,21.589836378,3
0,12100,55147,72553,DebtCon,Other,0,0,0,229.40617542,0,10,35.867729634,3
0,12200,57785,72971,DebtCon,Other,2,0,0,166.89946021,1,16,34.709643927,3
0,12200,67474,88473,DebtCon,Other,2,0,0,234.77599668,3,26,29.097298793,3
0,12200,136866,162906,HomeImp,ProfExe,4,0,0,427.92359149,0,43,30.182122904,4
0,12200,80336,102618,HomeImp,ProfExe,2,0,0,79.730260623,2,19,34.405482343,4
0,12200,45095,64736,DebtCon,Other,9,0,0,249.67377106,0,18,31.635302623,2
0,12200,70722,81760,DebtCon,Other,0,0,0,219.78527278,3,26,30.277005376,4
0,12200,199232,229929,HomeImp,ProfExe,11,0,0,223.43811683,0,21,31.370272297,3
0,12200,82904,125057,DebtCon,Office,8,0,0,131.6590526,1,21,37.273139992,1
0,12200,57112,76050,DebtCon,Other,1,0,0,235.22926877,0,9,35.113185331,3
0,12200,90154,110479,DebtCon,ProfExe,9,0,0,196.92640591,2,37,43.189031502,3
0,12200,86775,111572,DebtCon,ProfExe,0,1,1,138.61008049,1,33,34.351808356,1
0,12300,79838,85209,DebtCon,ProfExe,8,0,0,173.83862388,0,11,37.824470796,4
0,12300,61253,85825,DebtCon,Sales,5,0,0,130.02625897,0,34,27.20337824,4
0,12300,152107,179793,DebtCon,ProfExe,7,,1,212.78299558,3,25,43.134095051,2
0,12300,48866,73023,HomeImp,Office,11,3,1,251.62906201,1,29,32.876870739,2
1,12300,48238,66603,HomeImp,Office,6,0,1,80.38898294,1,11,40.01910455,1
0,12300,,50530,HomeImp,Mgr,5,,,163.54095996,,9,20.02628441,3
1,12300,78000,101200,HomeImp,Other,0.4,0,0,145.06666667,1,19,,1
1,12300,50230,70000,DebtCon,Sales,1,0,,184.36666667,2,20,,1
1,12300,49800,64000,DebtCon,ProfExe,23,0,2,232.33333333,3,17,,4
0,12300,152274,177940,HomeImp,Office,4,0,0,196.87675772,0,56,33.722769149,2
0,12300,27859,48393,HomeImp,Other,10,0,0,82.760160333,0,3,34.385367068,1
