BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Period
0,16400,57651,76854,DebtCon,Office,1,0,0,172.2000922,0,25,31.819622172,3
0,16400,71906,86144,DebtCon,Office,2,0,0,126.17015231,1,20,23.698007625,3
0,16400,102103,133626,DebtCon,ProfExe,5,0,0,95.366348366,0,14,31.275182524,3
0,16500,44330,72618,DebtCon,Other,6,0,0,101.49536566,2,15,41.457025199,3
0,16500,23169,41677,DebtCon,ProfExe,20,0,0,208.07694321,2,15,34.430575154,3
0,16500,44946,64918,HomeImp,Other,25,0,0,247.27840785,0,14,24.357949543,3
0,16500,8795,164000,HomeImp,Mgr,23,0,0,76.066666667,2,21,,3
0,16500,94920,118156,DebtCon,Other,9,0,0,295.28552348,2,18,32.171631931,3
0,16500,36206,53040,HomeImp,Other,9,0,0,118.30137184,0,9,17.747783551,3
0,16600,81275,106691,DebtCon,ProfExe,1,0,0,289.37613799,1,20,38.475240991,3
0,16600,102543,119493,DebtCon,Office,3,0,0,276.69318517,0,33,29.284071859,3
0,16600,69644,100411,DebtCon,Office,0,0,0,149.09522704,4,19,29.725746822,3
0,16600,71096,104437,HomeImp,ProfExe,9,0,0,246.95963628,1,12,37.099532605,3
0,16700,64862,107919,HomeImp,ProfExe,10,0,0,260.15854779,0,11,36.824339033,3
0,16700,31135,60478,DebtCon,Other,14,0,0,105.13327106,0,18,39.122996804,3
0,16700,43794,61446,DebtCon,,6,0,0,96.454705906,1,9,28.452980859,3
0,16700,,56374,DebtCon,Office,1,0,0,73.428942397,1,9,40.829128728,3
0,16700,105556,136568,DebtCon,Other,0,0,0,273.72507278,0,47,40.041684652,3
0,16800,57329,83695,DebtCon,Other,3,0,0,294.99970155,2,16,40.625052691,3
0,16800,76852,90429,DebtCon,Other,6,0,0,183.84300457,3,18,42.297091696,3
0,16800,62557,95747,DebtCon,Other,0,0,0,188.18900504,1,31,35.285844744,3
1,16800,16204,27781,HomeImp,Other,1,10,0,190.57709682,0,9,27.146885648,3
0,16800,115870,130809,DebtCon,,15,0,0,177.63228248,0,17,39.567208162,3
0,16900,71672,96677,DebtCon,Other,1,0,0,153.79169482,0,30,35.327836168,3
0,16900,47129,62342,DebtCon,Other,15,0,0,290.14892122,0,21,30.318596795,3
0,16900,67111,96985,HomeImp,ProfExe,21,0,0,233.78439855,1,23,37.324711324,3
0,16900,53252,89720,DebtCon,Office,29,0,0,204.58793388,0,22,33.016153118,3
0,17000,73644,107086,DebtCon,ProfExe,0,0,0,280.45334363,2,20,37.771957848,3
0,17000,97713,164869,,Other,,0,,253.4763166,,23,36.452295794,3
0,17000,86341,133564,DebtCon,ProfExe,15,0,0,307.67385711,0,18,28.368210586,3
0,17000,27088,166437,HomeImp,Self,7,0,0,306.67417105,0,27,26.156717881,3
0,17000,70085,81598,DebtCon,Office,7,0,0,117.19539923,1,20,21.981835715,3
0,17000,63450,92816,,ProfExe,10,0,0,,1,16,25.718671082,3
0,17000,53058,74000,DebtCon,Other,17,1,0,204.93333333,1,21,,3
0,17000,23200,85000,DebtCon,ProfExe,9,0,0,149.06666667,1,21,,3
0,17000,47000,112720,DebtCon,ProfExe,16,0,0,257.7,0,20,,3
0,17000,86000,119600,DebtCon,ProfExe,12,,,137.46666667,,25,,3
0,17000,96065,116416,DebtCon,Other,14,0,0,125.67306046,2,8,34.756185805,3
0,17000,98451,138012,DebtCon,Office,3,,,120.23893457,2,15,33.953593917,3
0,17000,82662,111357,DebtCon,Mgr,17,0,0,252.30598474,4,30,37.316119916,3
0,17000,108154,134103,DebtCon,Other,1,0,0,279.3611988,0,46,39.676976607,3
0,17100,,96036,DebtCon,Office,27,0,0,327.00179108,0,15,12.498669801,3
0,17100,100082,119585,DebtCon,ProfExe,1,0,0,147.91580911,0,29,34.734277161,3
0,17100,59123,94247,DebtCon,Office,0,0,0,70.016360231,0,22,37.195085532,3
0,17100,46953,69086,DebtCon,ProfExe,6,0,0,165.62778833,2,11,29.249143602,3
0,17100,91502,113251,DebtCon,Other,18,0,0,289.95440059,0,16,24.458320606,3
0,17200,7044,57831,DebtCon,Sales,0,0,0,330.97090434,0,6,37.943315139,3
0,17200,43996,79419,DebtCon,Mgr,5,0,0,140.97340097,0,9,28.662173401,3
0,17200,39316,66978,DebtCon,,4,0,0,99.985975956,1,10,26.437084055,3
0,17200,52276,69860,DebtCon,Office,0,0,0,180.93148775,0,25,30.587966984,3
0,17300,35070,63862,DebtCon,Other,16,0,0,125.13156939,1,17,37.936519649,3
0,17300,90768,116052,DebtCon,Other,13,0,0,120.24142622,2,9,35.81087795,3
0,17300,65444,91244,DebtCon,ProfExe,8,0,0,202.04968272,0,19,21.573385223,3
0,17300,65136,83847,DebtCon,Office,6,0,0,127.09997366,0,20,24.5182717,3
0,17300,110614,137552,DebtCon,ProfExe,6,0,0,85.232500724,0,13,31.344365522,3
0,17300,57358,71617,DebtCon,Office,0,0,0,194.29333919,0,25,30.53780606,3
0,17400,61035,90434,HomeImp,ProfExe,4,0,0,113.63599565,0,12,25.357194605,3
0,17400,25859,43684,DebtCon,Mgr,16,1,0,95.363068679,1,17,27.107619574,3
0,17400,42876,66085,DebtCon,Mgr,26,0,0,281.57815248,1,16,38.027521678,3
0,17400,123579,168243,DebtCon,Office,4,0,0,146.3520808,0,20,26.603511505,3
0,17500,153839,194027,DebtCon,Other,7,0,0,,1,15,29.113651196,3
0,17500,102858,138977,DebtCon,Office,2,,,100.28121919,2,15,31.669319454,3
0,17500,23288,94904,DebtCon,ProfExe,8,0,0,145.12073677,0,20,29.675382217,3
0,17600,73354,96526,DebtCon,Other,0,0,0,147.13452582,1,18,33.052493205,3
0,17600,62198,101183,HomeImp,ProfExe,21,0,0,230.7167135,1,23,39.139756562,3
0,17600,71366,87862,DebtCon,Office,5,0,0,116.79668509,0,20,23.400137117,3
0,17600,48487,65665,DebtCon,Other,6,0,0,100.17400375,2,15,43.769684913,3
0,17700,107395,133433,DebtCon,ProfExe,6,0,0,96.157561735,0,13,27.592277381,3
0,17700,71399,96588,HomeImp,ProfExe,7,0,0,83.59853183,0,16,33.626585668,3
0,17700,56375,90435,DebtCon,Office,0,0,0,70.225870315,0,23,36.023276773,3
0,17800,39686,67246,DebtCon,,5,0,0,114.18355498,1,10,27.575809699,3
0,17800,,95639,,Other,,0,0,179.84935161,1,9,33.142257222,3
0,17800,107736,113100,DebtCon,Other,1,0,0,135.12322489,2,20,38.937112238,3
0,17800,100277,163702,,Other,,1,,256.85447121,,24,36.354036449,3
0,17800,51689,115660,DebtCon,ProfExe,16,0,0,270.04499102,0,19,27.467001805,3
0,17800,69306,94504,HomeImp,ProfExe,7,0,0,85.850829978,0,15,32.294216902,3
0,17900,102054,143103,DebtCon,Office,5,,,125.85853903,2,16,32.847435051,3
1,17900,51080,92051,HomeImp,Mgr,10,0,0,117.08978536,0,31,42.373232999,3
0,18000,68000,98898,DebtCon,Office,10,0,0,206.96666667,2,13,,3
0,18000,72152,102671,HomeImp,ProfExe,7,0,0,84.639348205,0,16,32.886875225,3
0,18000,23000,46000,DebtCon,Other,0.2,,,312.53333333,,25,,3
0,18000,7051,66200,DebtCon,Office,,0,0,250.56666667,0,22,,3
0,18000,88000,131300,DebtCon,Mgr,14,0,0,179.56666667,2,26,,3
0,18000,56000,78000,DebtCon,,4,0,0,108.53333333,0,16,,3
1,18000,57988,86970,DebtCon,Other,16,0,0,165.33333333,2,14,,3
0,18000,100822,118817,DebtCon,ProfExe,0,0,0,126.42643974,0,30,37.877411067,3
0,18000,54196,71412,DebtCon,ProfExe,10,0,0,189.87427039,1,42,37.352105103,3
0,18100,144692,183630,DebtCon,Mgr,11,0,0,256.2054726,0,21,27.384116512,3
0,18100,89454,119019,DebtCon,Other,13,0,0,127.24619628,1,8,37.525272691,3
0,18100,95322,119643,HomeImp,Mgr,2,0,0,313.60338664,1,20,42.119285302,3
0,18100,18611,171194,HomeImp,Self,5,0,0,313.03794532,0,26,27.199154012,3
0,18200,49653,159076,DebtCon,ProfExe,20,0,0,231.54972268,0,27,20.415931614,3
0,18200,94727,136877,DebtCon,Mgr,15,0,0,168.95996818,2,26,36.056437467,3
0,18300,90337,103864,HomeImp,ProfExe,3,0,0,118.53458669,0,25,39.720488984,3
0,18300,89455,124840,DebtCon,ProfExe,13,,,148.76466054,,24,29.962401502,3
0,18300,67550,95440,DebtCon,Office,3,0,0,154.15011358,0,25,22.854999265,3
0,18400,94280,122172,DebtCon,Office,23,0,0,280.04883361,2,16,33.363528658,3
0,18400,75491,101745,DebtCon,ProfExe,0,0,0,279.37005066,1,20,38.750299661,3
0,18400,62300,95869,DebtCon,Other,2,0,0,172.75912343,1,31,35.189447274,3
0,18500,14517,95150,HomeImp,Other,11,0,0,272.03410245,0,22,27.478583037,3
0,18500,71000,95000,DebtCon,Mgr,6,0,0,71,7,24,,3
0,18600,58992,86816,DebtCon,,4,0,0,103.50429531,0,16,40.956598244,3
0,18600,57300,8000,DebtCon,Other,6,,,68,1,17,,3
0,18600,132785,155644,DebtCon,Mgr,,0,0,225.72750616,0,20,37.32857399,3
0,18600,43438,69441,DebtCon,Office,1,0,0,229.2744494,0,11,35.800071424,3
0,18700,37883,64763,HomeImp,Other,25,0,0,236.99683653,0,13,23.621203075,3
0,18700,99003,162566,,Other,,1,,252.26379877,,23,39.209039167,3
0,18700,66197,83151,HomeImp,ProfExe,12,0,2,157.94598178,0,14,29.349485795,3
0,18700,59929,89526,DebtCon,Office,0,0,0,64.454725278,0,22,35.087348647,3
0,18700,39821,60672,HomeImp,Other,26,0,0,243.86876302,0,14,23.35928056,3
0,18900,34583,59247,DebtCon,Other,15,0,0,89.340627109,0,17,39.990188361,3
0,18900,68315,98175,HomeImp,Mgr,14,0,0,161.33333333,0,28,,3
0,18900,100416,161147,DebtCon,Mgr,1,0,0,216.09704957,1,18,38.460499883,3
0,18900,44605,65489,DebtCon,ProfExe,15,0,0,189.00845586,0,23,38.57108327,3
0,19000,130291,168187,DebtCon,Office,3,0,0,140.68934288,0,20,24.788150207,3
0,19000,167104,200184,DebtCon,ProfExe,9,0,0,256.64834362,0,38,23.668678492,3
0,19000,22236,169461,HomeImp,Self,7,0,0,296.08019369,0,27,27.640018057,3
0,19000,145800,190300,DebtCon,ProfExe,13,,,109.66666667,1,24,,3
1,19000,105200,130000,HomeImp,Self,5,1,0,237.43333333,1,27,,3
0,19000,42488,65636,DebtCon,Other,7,0,0,90.676444354,3,14,42.226716481,3
0,19100,31442,57151,DebtCon,Other,16,0,0,100.03263589,1,17,39.907041625,3
0,19100,58453,76731,DebtCon,Other,15,1,0,203.14107643,1,21,36.228729628,3
0,19200,101641,160839,,Other,,1,,260.83499293,,23,37.123604306,3
0,19200,83591,109772,HomeImp,ProfExe,4,0,0,101.49881202,1,25,37.077041528,3
0,19200,24430,128837,DebtCon,Other,9,0,0,355.79841245,1,10,41.147749222,3
0,19300,53710,78082,DebtCon,Other,5,,,114.14269623,0,7,36.991343492,3
0,19300,148542,195791,DebtCon,ProfExe,12,,,110.32763507,0,23,30.536610591,3
0,19400,51360,76100,DebtCon,Office,1,0,0,222.83211812,0,11,36.263336197,3
0,19500,94543,127718,DebtCon,ProfExe,11,,,132.40785557,,24,30.85706709,3
1,19500,100077,122352,DebtCon,Office,3,0,0,58.861027463,0,9,38.121518334,3
0,19500,88909,140092,DebtCon,Mgr,13,0,0,163.56250439,1,25,33.005016664,3
0,19500,52080,89913,DebtCon,Other,12,0,0,110.76030661,0,9,4.337283357,3
0,19500,58638,13930,DebtCon,Other,4,,,69.005027135,0,16,42.50002486,3
0,19500,48835,72566,DebtCon,ProfExe,9,0,0,191.27539659,1,42,39.612425643,3
0,19500,10506,70945,DebtCon,Office,,0,0,247.79199149,0,22,39.755605133,3
0,19600,55169,86203,DebtCon,Other,18,0,0,223.60332921,1,22,33.755272795,3
0,19700,49793,113200,DebtCon,ProfExe,16,0,0,251.10419791,0,19,25.033745755,3
0,19700,5700,24457,DebtCon,Other,,0,0,60.156329912,1,19,41.363878281,3
0,19800,51454,68073,HomeImp,Office,1,0,0,130.97479082,0,17,32.304944123,3
0,19800,47488,77916,,,,,,,,,37.308246697,3
0,19900,168732,224270,DebtCon,Office,12,0,0,217.63725461,0,32,41.549331297,3
0,19900,25589,90051,DebtCon,ProfExe,8,0,0,138.99051437,0,20,30.271092445,3
0,19900,170947,222227,DebtCon,Office,13,0,0,220.0164639,1,31,42.235796358,3
0,19900,74193,94078,HomeImp,ProfExe,7,0,0,81.414351704,0,15,32.033550455,3
0,20000,170706,224233,DebtCon,Office,11,0,0,207.03468454,0,32,41.102489224,3
0,20000,46775,70236,DebtCon,ProfExe,9,0,0,179.08237426,1,41,40.430695412,3
0,20000,30000,46500,HomeImp,Self,5,1,,127.6,,11,,3
0,20000,55746,105230,DebtCon,ProfExe,16,0,3,282.06666667,1,36,,3
0,20000,85704,94200,DebtCon,ProfExe,2,1,0,123.9,0,20,,3
0,20000,32000,56373,DebtCon,Other,1,0,0,113.56666667,1,17,,3
0,20000,132436,180000,DebtCon,ProfExe,22,0,0,221.16666667,1,24,,3
0,20000,127826,277500,HomeImp,Mgr,3,0,0,193.8,0,15,,3
0,20000,39000,62000,DebtCon,Office,6,0,0,170.43333333,2,27,,3
1,20000,116932,138072,HomeImp,Other,19,0,0,171.46666667,2,23,,3
1,20000,77900,105400,DebtCon,Mgr,4,0,0,110.6,0,17,,3
0,20000,28440,91704,DebtCon,ProfExe,10,0,0,143.63743879,0,20,30.206893343,3
0,20000,105422,146613,HomeImp,,,,,,,,38.039855031,3
0,20100,38614,56295,HomeImp,Self,3,1,,132.61652146,,11,25.792653495,3
1,20100,54098,88939,,,,,,,,,,3
0,20100,62661,87329,DebtCon,Other,18,0,0,198.34134329,0,22,32.83817817,3
0,20100,36486,46883,HomeImp,Self,3,0,,117.78337902,,10,24.851456756,3
0,20100,104183,139637,HomeImp,ProfExe,10,0,0,162.00418077,1,23,34.624202813,3
0,20200,25956,92553,DebtCon,ProfExe,7,0,0,156.2693203,0,21,28.290439504,3
0,20200,125647,166423,DebtCon,Office,1,,0,395.14876133,,51,36.132509986,3
0,20200,51588,121752,DebtCon,ProfExe,14,0,0,253.24896672,0,20,26.43068063,3
0,20200,59347,97816,HomeImp,ProfExe,18,0,0,618.73589016,1,24,21.668642273,3
0,20200,41479,70102,DebtCon,Office,5,0,0,172.91171488,2,26,33.834671174,3
0,20300,71387,107363,HomeImp,Other,4,0,0,219.87473017,0,13,29.567221404,3
0,20300,82996,118224,DebtCon,Other,11,0,0,287.61160487,1,16,34.187083047,3
0,20300,36360,57905,DebtCon,Other,,0,0,214.97048428,0,12,39.263094236,3
0,20300,37388,55703,DebtCon,Other,,0,0,222.733567,0,12,39.814736842,3
1,20300,180254,220843,HomeImp,ProfExe,11,0,0,217.12816724,0,25,41.563100649,3
0,20400,86559,123114,DebtCon,Other,9,0,0,280.79322574,2,16,34.439171107,3
0,20400,68928,98587,HomeImp,Office,13,0,0,153.57813544,0,13,36.176091839,3
0,20400,132443,204082,HomeImp,ProfExe,13,0,0,187.01869159,0,22,36.821887439,3
0,20500,173061,220886,DebtCon,Office,13,0,0,213.91435993,1,32,43.79573429,3
0,20500,53438,118731,DebtCon,ProfExe,14,0,0,258.52106943,0,20,26.146927186,3
0,20500,80441,100505,DebtCon,Mgr,7,0,0,87.44666334,7,23,38.495065962,3
0,20500,39147,58049,DebtCon,Other,,0,0,202.90305427,0,12,38.646018727,3
0,20600,74828,106493,HomeImp,Other,5,1,0,204.07440932,1,12,30.222959942,3
0,20600,35530,105838,HomeImp,Other,7,0,0,106.162918,0,15,32.093866518,3
0,20600,62531,96584,DebtCon,Office,1,0,0,146.83996796,0,21,33.945586146,3
0,20600,138918,175989,DebtCon,ProfExe,5,,,189.95591947,4,42,40.862678366,3
0,20600,147855,125839,,ProfExe,4,1,0,97.109583625,3,34,29.697506653,3
0,20600,185050,234004,DebtCon,ProfExe,3,0,0,313.60448942,0,27,40.049112625,3
0,20700,100778,142271,HomeImp,,,,,,,,39.983095928,3
0,20700,48134,78954,,,,,,,,,37.760482419,3
0,20700,140776,183621,HomeImp,Mgr,7,0,0,315.37439124,0,17,43.85601978,3
0,20700,69810,100756,HomeImp,Other,3,0,0,213.72829182,1,13,32.871908969,3
0,20800,150507,126763,,ProfExe,4,0,0,102.42238785,2,33,31.990310996,3
0,20800,,130472,HomeImp,Other,1,0,0,308.41035403,3,21,29.665452406,3
0,20900,,74233,HomeImp,Office,6,0,0,123.11488171,1,4,20.781741228,3
0,21000,86545,118000,HomeImp,Mgr,9.9,0,0,121.76666667,2,24,,3
0,21000,87000,140000,DebtCon,ProfExe,22,1,0,163.36666667,1,25,,3
1,21000,96000,125000,DebtCon,Sales,0.3,1,,116.9,1,19,,3
0,21100,48624,83448,,,,,,,,,39.671408305,3
0,21100,,26450,DebtCon,ProfExe,6,1,0,112.57824309,0,19,19.842902485,3
0,21200,130373,204384,HomeImp,ProfExe,13,0,0,197.04446062,0,21,35.204434527,3
0,21200,70400,96999,HomeImp,Office,14,0,0,135.26453705,0,13,38.823169631,3
0,21200,55203,90639,DebtCon,Other,17,0,0,196.93374862,1,21,32.913874116,3
0,21300,63263,94180,DebtCon,Office,1,0,0,138.34845525,1,22,35.549295097,3
0,21300,104000,155250,DebtCon,Mgr,16,0,0,185.7,0,26,,3
0,21300,185874,235968,DebtCon,ProfExe,3,0,0,291.81953877,1,26,36.993649952,3
0,21300,28463,47537,DebtCon,Other,1,,,317.3006251,,24,37.171638545,3
0,21400,88147,115000,DebtCon,Self,3,0,0,213.23333333,2,27,,3
0,21400,75563,96159,DebtCon,Other,,1,0,248.64649535,2,13,42.176585064,3
0,21400,64378,99343,HomeImp,ProfExe,18,0,0,627.70238954,1,23,20.688714822,3
0,21400,7259,24770,DebtCon,Other,,0,0,62.26356587,2,18,41.576700518,3
0,21500,100727,146904,HomeImp,ProfExe,11,0,0,153.22388819,1,23,34.965962753,3
0,21500,9579,30807,DebtCon,Other,,0,0,58.117463621,2,19,42.49201034,3
0,21500,25984,47386,DebtCon,Other,1,,,305.84971646,,25,36.600613063,3
0,21500,129361,284790,HomeImp,Mgr,3,0,0,199.21959548,0,15,30.406259432,3
0,21500,135899,186976,DebtCon,ProfExe,18,0,0,227.34748644,1,24,42.660677489,3
0,21500,96993,143240,DebtCon,ProfExe,20,0,0,173.34166492,0,25,39.858726886,3
0,21500,153783,191069,DebtCon,ProfExe,10,,,105.35993104,0,23,31.792387827,3
0,21500,71636,96678,HomeImp,Office,13,0,0,135.94054149,0,13,37.872473718,3
0,21500,30546,53300,DebtCon,Other,1,,,319.78080229,,25,33.449009861,3
0,21500,10193,75649,DebtCon,Office,,0,0,247.81397141,0,22,39.148512421,3
0,21500,58646,90807,DebtCon,Other,17,0,0,196.80879268,1,22,31.697960362,3
0,21600,106308,147378,HomeImp,,,,,,,,39.137644634,3
0,21600,66711,105267,HomeImp,Office,13,0,0,145.93538381,0,14,37.114915588,3
0,21700,58363,78411,DebtCon,,5,0,0,104.17477035,0,16,38.188435476,3
0,21700,60792,14580,DebtCon,Other,5,,,62.856356954,1,17,40.315819301,3
0,21700,29258,53807,DebtCon,Other,0,,,300.6792922,,24,35.698017435,3
0,21700,93025,140438,HomeImp,ProfExe,5,0,0,166.17765781,0,32,32.775079361,3
0,21700,91637,126105,HomeImp,Mgr,10,0,0,131.87535395,1,23,30.961292024,3
0,21700,59947,94103,DebtCon,Office,0,0,0,154.55254739,1,21,34.771708596,3
0,21800,32335,49621,HomeImp,Self,3,1,,115.13020763,,10,26.926021471,3
0,21800,48139,80114,DebtCon,Other,13,0,0,111.99863079,1,9,4.1427039717,3
0,21800,133812,166893,DebtCon,ProfExe,6,0,0,169.76714449,0,37,20.059527176,3
0,21800,,59736,DebtCon,Other,,0,0,304.73693031,0,18,36.713113714,3
0,21900,91767,141897,DebtCon,ProfExe,,0,0,207.65328952,0,21,28.216739433,3
0,21900,61838,92091,DebtCon,Office,5,,,171.57670006,,16,37.800400889,3
0,21900,94320,140698,DebtCon,ProfExe,,0,0,208.24175781,0,20,29.188979738,3
0,22000,48041,88433,DebtCon,Other,12,0,0,96.336434623,0,10,5.2266736193,3
0,22100,92724,126348,HomeImp,Mgr,11,0,0,122.26578117,1,24,30.843505268,3
0,22100,84114,97775,HomeImp,,8,,,,,,,3
0,22100,24000,49000,DebtCon,Other,14.4,0,0,109.56666667,2,25,,3
0,22100,86148,141472,DebtCon,Other,11,0,0,89.161466087,2,14,40.677297707,3
0,22100,36084,84734,HomeImp,Other,25,0,0,257.84572885,0,6,24.52600298,3
0,22200,93947,116176,DebtCon,Self,2,0,0,205.02940851,2,26,34.93940311,3
0,22200,9709,33926,DebtCon,Other,0,0,0,28.523782719,1,3,29.599780197,3
0,22300,65022,104766,DebtCon,Office,8,,0,117.16181532,2,18,38.348663005,3
0,22300,60513,111713,DebtCon,ProfExe,15,0,3,291.61871998,1,35,27.705170635,3
0,22300,89591,149566,DebtCon,ProfExe,23,0,0,157.65172986,0,24,41.85930497,3
0,22400,74553,102373,DebtCon,Other,18,0,0,206.58139512,1,12,40.848022817,3
0,22400,38669,105881,HomeImp,Other,6,0,0,125.24284167,0,14,32.778270828,3
0,22400,127967,167764,DebtCon,Office,1,,0,377.86498468,,52,36.438724078,3
0,22400,106561,157214,DebtCon,Mgr,15,0,0,186.62809656,0,25,33.430637604,3
0,22400,37726,59799,DebtCon,Other,,0,0,219.48929847,0,12,41.149041231,3
0,22500,52000,87250,DebtCon,Other,7,0,0,232.33333333,1,20,,3
0,22500,96170,118502,HomeImp,Mgr,10,0,0,118.15195,1,24,33.200548022,3
0,22500,73567,88157,DebtCon,Other,2,0,0,111.4005357,1,30,33.519228144,3
0,22500,87361,140632,DebtCon,ProfExe,24,0,0,146.29617189,0,25,39.876769931,3
0,22600,133264,172882,DebtCon,ProfExe,6,1,0,190.24756023,0,37,19.973955025,3
0,22600,91177,112123,DebtCon,Other,24,0,0,251.58240353,1,26,42.077988376,3
0,22600,41920,70383,DebtCon,Office,5,0,0,178.78664033,1,26,36.098694125,3
0,22700,91303,98362,HomeImp,,7,,,,,,30.681015154,3
0,22700,,57156,DebtCon,Other,,0,0,289.54567264,0,19,40.162944538,3
0,22800,49361,81914,DebtCon,Mgr,4,0,0,264.93706618,2,25,32.010244608,3
0,22800,,147730,,,,,,,,,16.179249586,3
0,22800,132706,170396,DebtCon,ProfExe,8,0,0,147.41494905,0,37,19.518531863,3
0,22800,52760,81362,,,,,,,,,38.024677319,3
0,22900,,148018,,,,,,,,,15.938057792,3
0,22900,191970,232998,DebtCon,ProfExe,3,0,0,301.13845241,0,27,36.788469564,3
0,22900,90702,115355,DebtCon,Mgr,24,,0,308.85054,1,42,38.793334326,3
0,22900,64350,93126,DebtCon,Office,6,,,181.82604634,,16,39.391352107,3
0,22900,59702,97591,HomeImp,ProfExe,16,0,0,627.66207954,0,24,22.118852085,3
0,22900,65017,88066,DebtCon,Other,3,0,0,93.552927533,1,29,32.011079376,3
1,22900,161754,193666,DebtCon,Mgr,2,0,0,260.25108099,0,27,30.278929391,3
0,22900,28217,52804,DebtCon,Other,14,0,0,109.36568457,1,25,30.587728164,3
0,22900,88244,103144,HomeImp,,8,,,,,,31.072693603,3
0,23000,48191,65080,DebtCon,Other,26,0,0,302.84988395,2,32,33.870695551,3
1,23000,163805,216500,HomeImp,Self,3.5,,,,,,,3
0,23000,131200,163390,DebtCon,Other,7,1,0,215.06666667,1,20,,3
1,23000,32000,55000,DebtCon,Other,0.4,0,0,211.03333333,0,23,,3
0,23000,48003,64720,DebtCon,Office,4,0,0,160.6060458,1,26,33.629923296,3
0,23000,32946,52054,HomeImp,Self,6,0,,123.06721674,,10,24.02181712,3
0,23100,61524,96308,DebtCon,Office,1,0,0,160.38316815,1,21,35.112241195,3
0,23100,141937,179756,HomeImp,Mgr,6,0,0,328.39849318,0,16,43.910045849,3
0,23100,75837,183443,,Other,9,0,0,377.29103995,0,17,31.435316117,3
0,23200,96345,135081,DebtCon,ProfExe,,0,0,217.48054226,0,20,26.799930011,3
1,23200,129355,171709,DebtCon,ProfExe,0,0,0,328.51412138,0,30,40.048440044,3
0,23200,96043,140090,DebtCon,ProfExe,21,0,0,162.64043049,0,24,39.205100427,3
0,23300,89847,136259,DebtCon,ProfExe,,0,0,210.01611964,0,21,29.779942256,3
0,23400,81379,105005,DebtCon,Other,,0,0,186.89092458,1,24,37.889768706,3
0,23400,91165,99564,HomeImp,,8,,,,,,28.978621413,3
0,23400,97865,120172,DebtCon,Self,2,0,0,200.57575228,1,26,36.398728722,3
0,23400,35634,61149,DebtCon,Other,,0,0,204.64278621,0,13,41.115158943,3
0,23500,90246,119320,DebtCon,Other,22,0,0,239.25964489,1,26,41.336696482,3
0,23500,48286,81958,DebtCon,Mgr,6,0,0,248.86009427,2,25,32.467300894,3
0,23500,90129,141785,DebtCon,ProfExe,23,1,0,158.99682446,0,25,40.331950332,3
0,23500,37858,60890,DebtCon,Other,2,0,0,110.05727377,0,17,19.268439553,3
0,23500,65587,87101,DebtCon,Other,3,0,0,83.238000041,2,30,32.031678369,3
0,23500,190239,233603,DebtCon,ProfExe,3,0,0,285.33129265,0,27,39.916482966,3
0,23500,147696,118200,,ProfExe,4,0,0,103.67278586,2,34,30.361711413,3
0,23600,30758,57280,DebtCon,Other,13,0,0,104.39569049,2,24,31.120398625,3
0,23600,141000,175000,DebtCon,Other,2,0,0,192.76666667,0,35,,3
0,23700,76196,100929,DebtCon,Other,17,0,0,180.73115396,1,13,41.526026449,3
0,23700,,78878,DebtCon,Sales,4,0,0,408.18764616,0,23,24.200935826,3
0,23700,,46665,DebtCon,Other,,,,85.128353796,,12,24.991359419,3
0,23700,104752,143913,HomeImp,,,,,,,,36.761014189,3
0,23800,76390,110315,DebtCon,Mgr,7,0,0,275.95535624,2,29,29.713601037,3
0,23800,45279,68939,DebtCon,Other,6,0,0,77.228821947,1,19,35.5214873,3
0,23800,101536,147601,HomeImp,ProfExe,10,0,0,161.25574183,1,23,32.719421241,3
0,23800,44372,67279,DebtCon,Other,6,0,0,75.813971337,2,19,36.529569478,3
0,23900,16082,31196,DebtCon,Other,17,2,0,123.36864612,1,19,26.71625685,3
0,23900,85097,100730,HomeImp,,9,,,,,,29.508517268,3
0,23900,90244,120751,DebtCon,Self,3,0,0,194.98725245,1,26,35.406059646,3
0,23900,55284,92305,DebtCon,Other,7,0,0,241.08364933,1,19,37.479757124,3
0,23900,,151738,,,,,,,,,16.426394706,3
0,24100,61811,97086,DebtCon,Other,6,0,0,222.62659082,1,19,34.68253701,3
1,24200,37500,,,ProfExe,4,0,0,123.8,0,14,,3
0,24200,68477,91598,DebtCon,Other,16,0,0,88.665201262,0,17,32.523092223,3
0,24300,142000,175000,DebtCon,ProfExe,6,0,0,323.66666667,0,35,,3
0,24300,,144123,,,,,,,,,15.529230143,3
0,24300,55579,98320,DebtCon,ProfExe,1,0,0,187.02181081,0,26,33.473373585,3
0,24400,110177,145000,DebtCon,Office,5,,,293.23652482,2,36,,3
0,24400,26366,54775,DebtCon,Other,13,0,0,101.63623493,2,24,29.095881268,3
0,24400,91316,147837,DebtCon,ProfExe,23,0,0,170.05674853,0,24,42.668454647,3
0,24400,95843,123377,DebtCon,Self,2,0,0,201.97675616,1,26,32.903468132,3
0,24500,21470,52228,DebtCon,Other,25,0,0,124.55994931,0,11,23.888121681,3
0,24500,134188,171658,DebtCon,Other,5,1,0,219.16757792,0,20,34.986140572,3
0,24500,62490,97467,DebtCon,Other,14,0,0,96.972678724,1,17,34.975655027,3
