BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Period
1,14300,37000,54000,DebtCon,,0,0,0,320.63333333,2,26,,2
0,14300,94062,102052,DebtCon,Sales,14,,2,133.37810853,1,17,35.716612111,2
0,14400,64500,83000,DebtCon,Other,10,0,0,83.2,3,11,,2
0,14400,77366,130330,DebtCon,ProfExe,14,0,1,285.20006197,1,18,28.171651103,2
0,14400,78965,90729,DebtCon,Mgr,4,0,0,132.6602719,2,26,39.686959105,2
1,14500,69115,98900,DebtCon,Other,18,0,0,177.86666667,,11,,2
0,14500,49348,68000,DebtCon,Office,0.2,0,0,178.6,0,25,,2
0,14500,78503,90558,DebtCon,Mgr,19,0,0,250.45228937,10,24,36.876234534,2
0,14600,46057,63603,DebtCon,Other,,0,0,107.12103915,2,19,41.932036627,2
0,14600,4810,88000,HomeImp,Other,14,0,1,266.83333333,0,23,,2
1,14600,21340,44605,DebtCon,Office,13,0,0,126.73042833,0,5,36.46319167,2
1,14600,67997,87000,DebtCon,Other,11,1,,93.333333333,3,23,,2
0,14600,82698,104963,DebtCon,Office,30,,1,344.28202028,1,50,33.974281202,2
0,14600,82051,118505,,,,,,,,,35.890562469,2
0,14800,100255,116160,DebtCon,Other,10,0,0,184.77721416,0,26,34.483990385,2
0,14800,,43475,DebtCon,Other,,,,339.7,,17,,2
0,14800,41807,50931,DebtCon,ProfExe,4,0,0,269.71854827,1,35,38.507887732,2
0,14900,66329,100824,HomeImp,ProfExe,9,0,0,279.24075144,0,11,36.19837544,2
0,14900,51219,144894,DebtCon,Other,1,0,0,275.28311554,5,42,39.323885122,2
1,15000,,54869,DebtCon,Office,8,,,,,,,2
1,15000,163000,207562,DebtCon,ProfExe,6,0,0,247.58424908,1,27,,2
0,15000,,87360,DebtCon,Office,28,0,0,323.63333333,0,16,,2
0,15000,42720,70000,DebtCon,Other,1,,2,289,1,10,,2
0,15000,73335,99400,DebtCon,ProfExe,0.5,0,0,273.93333333,2,21,,2
0,15000,125000,154000,DebtCon,Mgr,,0,0,223.20307018,0,19,,2
0,15000,122486,159000,DebtCon,Office,5,0,0,137,1,21,,2
0,15000,72000,95000,DebtCon,Other,0,0,0,147.1,1,18,,2
0,15000,59000,86420,DebtCon,Office,1.5,0,0,160.3,0,25,,2
0,15000,92000,154000,DebtCon,Mgr,1,0,0,207.96666667,1,19,,2
0,15000,89126,118300,DebtCon,Office,0.4,,3,263.16666667,1,30,,2
0,15000,84000,110975,DebtCon,Other,20,0,0,282.16666667,1,17,,2
0,15000,15832,35300,,Office,1,0,0,211.03333333,0,16,,2
1,15000,42006,,DebtCon,Other,10,0,1,75.333333333,0,33,,2
1,15000,68000,96000,DebtCon,Mgr,12,0,3,109.56666667,0,24,,2
1,15000,54000,72865,DebtCon,Office,2.9,0,1,145.1,1,15,,2
0,15000,73187,111623,DebtCon,Other,4,0,0,98.139893685,2,14,36.237233671,2
0,15100,140193,176342,DebtCon,Mgr,11,0,0,248.18841905,0,20,30.080158196,2
0,15100,81461,93548,DebtCon,Other,2,0,0,160.1036,0,22,41.007363531,2
0,15100,44959,68483,DebtCon,Mgr,27,1,0,279.94798859,1,17,37.180947854,2
0,15200,41049,50892,DebtCon,ProfExe,1,0,0,276.16735776,1,34,38.379833716,2
0,15200,7879,95124,HomeImp,Other,13,0,1,270.28589924,0,22,29.160140823,2
0,15200,65000,92000,DebtCon,Office,1,0,0,152.13333333,4,20,,2
0,15200,,100320,,Other,,0,0,190.25647598,0,9,33.799992283,2
0,15300,83039,99630,DebtCon,ProfExe,8,1,2,354.46029943,,42,38.265951013,2
0,15300,127172,156578,DebtCon,Mgr,,0,0,213.28602181,0,19,36.290353532,2
0,15300,33113,57991,DebtCon,Other,4,0,0,122.5788363,1,16,40.569888421,2
0,15300,24025,42722,,Office,2,0,0,207.96214095,0,15,37.122837197,2
0,15400,32131,47338,HomeImp,Other,9,0,0,93.373142196,1,11,31.409186356,2
0,15500,127793,158580,DebtCon,Mgr,,0,0,229.34507544,0,19,39.509681073,2
0,15500,74761,92729,DebtCon,ProfExe,9,0,1,339.08926344,,42,37.47461725,2
0,15500,25448,39188,,Office,3,0,0,215.59249909,0,16,38.975114989,2
0,15500,97596,119326,DebtCon,Office,0,,3,254.70773261,1,30,40.987300926,2
0,15500,52051,88200,DebtCon,Office,30,0,0,211.06666667,0,22,,2
0,15500,25751,43531,,Office,0,0,0,213.35928169,0,16,37.794991933,2
0,15500,46125,63276,DebtCon,Mgr,27,0,0,298.47641102,0,16,39.30720132,2
0,15700,80200,88545,DebtCon,Mgr,21,0,0,242.60038784,10,24,36.297033121,2
0,15700,46423,72198,DebtCon,Other,0,,2,267.4388553,1,10,36.529319583,2
0,15700,95128,122248,DebtCon,Other,10,0,0,171.02178171,0,27,36.332600416,2
0,15700,79346,93472,DebtCon,Mgr,19,0,0,244.47605696,11,23,33.196412457,2
0,15700,,54557,DebtCon,Office,2,0,0,93.044539516,2,8,41.25598551,2
0,15800,25344,79736,HomeImp,Other,,0,0,249.9837678,0,50,42.435562666,2
0,15800,71820,89739,DebtCon,Other,0,1,1,122.95558706,1,25,33.519070443,2
0,15900,96854,156450,DebtCon,Mgr,1,0,0,212.66600461,0,19,40.213384582,2
0,15900,65827,97935,DebtCon,Office,1,0,0,160.41695863,4,20,32.60020273,2
0,15900,50715,70467,DebtCon,Other,0,,1,285.38692871,0,10,36.050382369,2
0,15900,102564,120724,DebtCon,ProfExe,0,0,0,125.83407016,0,30,37.993775785,2
1,15900,43830,59530,DebtCon,Other,4.6,1,0,148.13333333,1,27,,2
0,15900,88000,109500,DebtCon,ProfExe,7,0,0,138,2,21,,2
0,16000,133193,160919,DebtCon,Mgr,,0,0,223.33852108,0,18,37.301517501,2
0,16000,88093,106943,DebtCon,ProfExe,7,0,0,207.20285047,1,36,42.573079502,2
0,16000,38600,57822,DebtCon,Other,17,0,0,276.96666667,0,22,,2
1,16000,83200,,DebtCon,ProfExe,0.6,0,0,318.56666667,9,27,,2
1,16000,50000,71130,DebtCon,ProfExe,2.5,0,0,189.7,0,22,,2
0,16000,84505,108652,DebtCon,Office,30,,1,332.38573601,2,48,33.74218195,2
0,16000,77067,94613,DebtCon,Other,5,0,0,207.4133904,3,18,41.058989067,2
0,16100,94089,159427,HomeImp,ProfExe,6,0,0,101.96046007,0,16,35.994979529,2
1,16100,,30695,HomeImp,Other,11,0,1,64.335741119,2,2,29.233014839,2
0,16100,59734,93756,DebtCon,Office,31,0,0,210.15893736,0,21,32.596219565,2
0,16200,,95280,,Other,,0,0,194.46001619,1,10,33.123728177,2
0,16200,105502,117705,DebtCon,Other,0,0,0,125.24258861,2,21,38.810661707,2
0,16300,7774,88649,HomeImp,Other,14,0,1,257.91592191,0,22,28.13047878,2
0,16300,43500,69875,DebtCon,ProfExe,5,0,0,245.53333333,3,32,,2
1,16300,25004,65000,DebtCon,Other,2,0,0,199.83333333,0,7,,2
0,16400,50941,78801,DebtCon,ProfExe,4,0,0,266.04079897,2,32,32.904357011,2
1,16400,54818,74447,DebtCon,Office,3,2,3,208.08886428,1,50,41.95642972,2
0,16400,82869,94390,DebtCon,ProfExe,8,0,2,358.05066023,,42,39.060627308,2
0,16400,89858,105796,DebtCon,Office,29,,1,340.71167514,2,49,36.003915936,2
0,16500,48491,112677,HomeImp,Office,2,,2,138.0960861,1,23,37.253333224,2
0,16500,76000,110000,DebtCon,Mgr,18,0,0,242.5,5,31,,2
1,16500,50000,,DebtCon,Mgr,1,0,0,120.73333333,3,11,,2
1,16500,43223,46925,DebtCon,Other,10,0,0,178.00238341,4,20,40.206333768,2
0,16500,48674,73720,DebtCon,ProfExe,17,0,0,186.47307149,0,23,38.37360781,2
0,16500,,29168,DebtCon,Other,11,,,102.1303682,2,8,31.566885272,2
0,16600,,50732,DebtCon,Office,0,0,0,96.362894746,2,9,42.399139279,2
0,16700,62933,91790,DebtCon,Other,2,0,0,185.37246242,0,31,35.25727149,2
1,16700,77083,103540,DebtCon,Other,17,0,0,170.81237285,,10,37.226430597,2
1,16800,50445,71711,DebtCon,Other,5,0,0,71.230761689,5,18,40.582913478,2
0,16800,94851,119053,DebtCon,Office,2,0,1,270.9986111,1,34,27.009239289,2
0,17000,51682,67688,HomeImp,Office,2,0,0,135.19190654,0,18,33.050636366,2
0,17000,83248,95886,DebtCon,ProfExe,8,0,2,349.43007938,,41,36.05994724,2
0,17000,54780,93091,DebtCon,ProfExe,4,0,0,115.37533239,1,21,37.50862467,2
1,17000,87600,110000,DebtCon,Other,0.4,6,0,180.56666667,2,46,,2
1,17000,52700,78000,DebtCon,Other,2,0,0,62.9,0,10,,2
1,17000,61000,127000,DebtCon,Mgr,9,0,5,256.7,0,40,,2
1,17000,48000,69000,DebtCon,Office,25,0,0,351.03333333,3,24,,2
0,17000,118822,208429,DebtCon,Other,3,0,0,206.73707131,0,16,25.87399085,2
0,17100,22162,128989,DebtCon,Other,11,0,0,367.9970935,0,9,40.640916113,2
0,17100,53983,73688,DebtCon,Other,5,,,95.523512118,0,9,36.920385648,2
0,17100,104652,169076,,Other,,1,,270.58121434,,23,38.465227693,2
0,17100,117337,131575,DebtCon,,16,0,0,177.62943226,0,17,39.176432459,2
0,17200,6126,88603,HomeImp,Other,13,0,1,287.26088687,0,23,30.098796701,2
0,17200,103519,118074,DebtCon,Other,0,0,0,102.6786125,1,21,41.418352854,2
0,17200,85977,109238,HomeImp,ProfExe,3,0,0,115.55751256,1,25,38.948918735,2
0,17200,45900,68126,HomeImp,Office,4,0,0,111.12595174,0,17,34.179046884,2
0,17200,17234,43310,,Office,1,0,0,215.6075405,0,15,38.318514688,2
0,17300,79412,114906,DebtCon,Mgr,17,0,0,247.3605705,4,30,36.536435564,2
0,17300,96138,124066,DebtCon,Office,1,,2,271.7823232,0,30,40.404506226,2
0,17400,25844,83229,HomeImp,Other,,0,0,247.76164585,0,50,43.701331235,2
0,17500,92986,114276,DebtCon,Other,13,0,0,116.96135784,2,8,36.251385732,2
0,17500,49968,68025,HomeImp,Office,3,0,0,126.07945262,0,18,34.10902705,2
1,17500,68000,133015,DebtCon,Office,19,1,1,177.5,5,21,,2
0,17500,46636,72908,DebtCon,Other,7,0,0,110.23090719,3,15,41.512292086,2
0,17600,62996,86817,HomeImp,ProfExe,12,0,1,152.78264779,0,14,29.203654576,2
0,17600,72232,103081,DebtCon,Other,1,0,0,143.96715312,0,18,36.309962492,2
0,17600,,45119,DebtCon,Other,,,,354.73591921,,17,34.495046658,2
0,17600,64857,82449,DebtCon,Other,1,0,0,312.88247401,3,15,43.478862555,2
0,17600,39063,54561,DebtCon,Other,17,0,0,107.94381754,1,17,38.919210327,2
0,17700,10847,94611,HomeImp,Other,14,0,1,271.39666705,0,22,27.283395304,2
0,17700,17480,41055,,Office,1,0,0,196.1319389,0,15,37.923659517,2
0,17700,36253,57420,DebtCon,ProfExe,3,0,0,267.78350875,1,34,37.934570083,2
0,17700,,56402,DebtCon,Office,3,0,0,91.04574898,2,8,38.685506283,2
0,17700,47064,71698,DebtCon,ProfExe,3,0,0,244.51806442,3,32,30.403203826,2
0,17900,56273,111507,HomeImp,Office,1,,2,123.02256355,1,23,39.491487113,2
0,18000,62216,85503,DebtCon,Other,3,0,0,307.25070127,2,15,41.439390666,2
0,18000,,53365,DebtCon,Other,,,,340.46080102,,17,30.575650029,2
0,18000,124000,195000,HomeImp,ProfExe,13,0,0,202.9,0,22,,2
0,18000,52301,79959,DebtCon,Other,1,,1,290.2806482,0,9,37.16369797,2
0,18000,55169,114786,HomeImp,Office,2,,2,120.15410625,0,24,37.547732856,2
1,18000,114000,147140,DebtCon,Other,5,0,0,122.73333333,2,13,,2
0,18100,112832,182418,DebtCon,Office,8,0,0,230.07213106,3,23,40.298698909,2
0,18100,22203,138057,DebtCon,Other,8,0,0,356.90906747,1,10,40.874382077,2
0,18100,23928,55734,DebtCon,ProfExe,17,0,0,175.89535449,0,19,37.945522273,2
0,18200,50250,72000,DebtCon,Mgr,10,2,0,75.066666667,3,28,,2
0,18200,13925,94898,DebtCon,Other,22,0,0,223.90191801,2,41,35.998225405,2
0,18200,97146,124195,DebtCon,Office,24,0,0,278.3074217,2,17,32.721694978,2
0,18200,61690,89963,HomeImp,ProfExe,15,0,2,157.40967898,0,14,27.946675965,2
0,18200,78077,105522,DebtCon,ProfExe,0,0,0,278.44302157,2,22,38.939650897,2
0,18200,63852,93356,DebtCon,Other,1,0,0,181.91176992,0,31,33.209409246,2
0,18300,31427,60249,DebtCon,Other,16,0,0,110.55227739,0,18,40.00125599,2
0,18300,68517,97151,HomeImp,ProfExe,7,0,0,77.521818836,0,15,32.004056088,2
0,18300,12169,93564,HomeImp,Other,13,0,1,274.48139853,0,23,30.269218177,2
0,18400,63569,95729,HomeImp,ProfExe,23,0,0,237.2759487,0,23,38.41536702,2
0,18400,61049,96397,DebtCon,Office,2,0,0,80.155757172,0,23,35.425579192,2
0,18400,83548,111626,DebtCon,ProfExe,9,0,0,163.85439342,3,17,37.078117787,2
1,18400,43188,68876,DebtCon,Other,,0,0,199.00057602,6,25,41.006103287,2
0,18500,67686,95949,HomeImp,ProfExe,9,0,0,78.949070691,0,16,31.808242985,2
0,18500,42683,68000,DebtCon,Office,3,0,0,229.3,0,12,,2
0,18600,96993,134785,DebtCon,Mgr,14,0,0,173.89751303,2,25,33.363269718,2
0,18600,14167,71194,DebtCon,Office,,0,0,264.01712414,0,21,40.246901138,2
0,18600,,95085,,Other,,0,0,175.78799489,1,10,32.250915334,2
1,18600,51936,75278,DebtCon,ProfExe,3,0,0,199.80175424,0,21,36.995645842,2
0,18600,96476,119780,DebtCon,Office,0,,2,264.15312468,0,29,40.805743364,2
0,18700,58498,90135,DebtCon,Office,30,0,0,199.10927232,0,21,33.182239494,2
0,18700,11886,63762,DebtCon,Sales,0,0,0,315.2604995,0,5,39.675833586,2
0,18700,47903,63933,HomeImp,Office,3,0,0,120.41804194,1,17,32.977596653,2
0,18800,91731,125902,DebtCon,Office,24,0,0,276.7274249,2,16,32.294304005,2
0,18900,87081,115165,DebtCon,Other,13,0,0,120.46218617,1,8,34.400376562,2
0,18900,83474,104133,HomeImp,ProfExe,4,0,0,109.9887849,1,24,38.864019539,2
0,18900,127559,154545,DebtCon,Mgr,,0,0,216.66951535,0,18,36.915878204,2
0,18900,64290,87837,DebtCon,Other,2,0,0,309.00545799,3,15,42.168358483,2
0,18900,82537,117610,DebtCon,Mgr,16,0,0,233.84853474,5,30,39.064892967,2
0,19000,62356,92299,DebtCon,Office,0,0,0,60.294143175,0,23,34.816959504,2
0,19000,122000,158000,DebtCon,Office,2,,1,374.03333333,,52,,2
0,19000,105729,172555,DebtCon,Office,6,0,0,216.43903593,4,23,41.046748124,2
0,19200,73339,95426,DebtCon,Office,1,0,0,169.97974973,4,19,33.299295759,2
0,19200,32417,97000,HomeImp,Other,6,0,0,130.86666667,0,15,,2
0,19300,73668,89061,DebtCon,Other,0,2,1,113.45356121,2,25,33.498815377,2
1,19300,152000,182000,HomeImp,Self,1,,,,,,,2
0,19300,39926,101208,HomeImp,Other,4,0,0,140.05163825,0,14,31.545694154,2
0,19300,33970,102792,HomeImp,Other,6,0,0,145.02024526,0,14,31.874217469,2
0,19400,39928,106271,HomeImp,Other,6,0,0,129.17827724,0,14,31.922154922,2
0,19400,53000,82800,DebtCon,Other,18,0,0,206.96666667,1,22,,2
0,19600,33284,61824,DebtCon,Other,14,0,0,119.47307291,1,17,37.784523666,2
0,19600,128876,162994,DebtCon,Office,2,,1,382.31221703,,52,36.06796344,2
0,19700,60999,89841,DebtCon,Office,0,0,0,82.103881006,0,22,36.279990349,2
0,19700,105135,147353,DebtCon,Office,11,0,2,225.69612759,0,24,43.009650533,2
0,19800,69174,95154,HomeImp,ProfExe,6,0,0,59.459256192,0,16,31.254821634,2
0,19900,128219,162012,DebtCon,Office,1,,0,374.02376692,,52,37.888166956,2
0,19900,132878,199172,HomeImp,ProfExe,14,0,0,197.92380603,0,22,35.330603966,2
0,19900,78142,102085,HomeImp,Mgr,12,0,0,160.36703279,0,27,34.099757111,2
0,20000,38955,80680,DebtCon,ProfExe,8,0,0,295.3007793,0,18,40.390956012,2
1,20000,72000,103000,DebtCon,ProfExe,0.5,0,0,174.3,3,23,,2
0,20000,99300,139150,HomeImp,ProfExe,10,0,0,162.36666667,1,23,,2
0,20000,79741,117600,DebtCon,Other,10,0,0,291.16666667,2,17,,2
0,20000,74368,105000,DebtCon,Other,,0,0,180.6,2,25,,2
0,20000,56683,90600,DebtCon,Office,2,0,0,155.2,1,22,,2
0,20000,83205,132000,DebtCon,Other,11,0,0,97.4,3,15,,2
1,20000,78500,109725,DebtCon,ProfExe,9.8,,1,117.66666667,2,30,,2
1,20000,104000,139900,DebtCon,Other,15,1,1,95.366666667,4,49,,2
1,20000,11000,75000,DebtCon,Other,7,1,3,267.83333333,1,23,,2
0,20000,23140,47548,DebtCon,Other,1,,,322.00459581,,24,35.459509616,2
0,20000,9722,173518,HomeImp,Mgr,21,0,0,89.211954836,2,20,31.120877405,2
0,20100,20153,94279,DebtCon,Other,21,0,0,227.18251723,2,40,36.696630096,2
0,20100,54257,68830,DebtCon,ProfExe,10,0,0,201.05642041,0,41,37.180181309,2
0,20100,72775,102308,DebtCon,Office,8,0,0,206.47884516,2,13,32.782971421,2
0,20200,61303,97780,HomeImp,ProfExe,17,0,1,632.1031857,1,24,20.737039009,2
0,20200,153084,196968,DebtCon,Other,6,0,0,,1,16,32.011799943,2
0,20300,37056,55027,DebtCon,Other,,0,0,223.55369158,0,13,40.326049305,2
1,20300,77325,133075,DebtCon,Office,19,1,0,166.12608913,4,21,40.736021938,2
0,20400,29985,54038,DebtCon,ProfExe,15,0,0,177.59367277,1,20,35.554303677,2
0,20400,99781,128452,DebtCon,Office,23,0,0,265.95084552,2,16,33.79937887,2
0,20400,38267,68684,DebtCon,Office,12,0,1,121.45336289,0,22,42.206433219,2
0,20400,41985,100096,HomeImp,Other,4,0,0,141.03308812,0,14,32.930781881,2
0,20500,82638,109915,DebtCon,Other,,0,0,176.3666652,1,25,37.864832833,2
0,20500,93761,94895,DebtCon,ProfExe,1,1,0,118.27605096,0,20,33.70161545,2
0,20500,86236,138729,DebtCon,Other,11,0,0,97.862172571,3,14,38.699441104,2
0,20500,59969,90311,DebtCon,Office,5,,,151.57534173,,15,36.50493346,2
0,20500,183000,230000,DebtCon,ProfExe,2,0,0,288.86666667,1,27,,2
0,20600,91180,98088,DebtCon,ProfExe,2,1,0,125.67684987,0,20,36.537400531,2
0,20600,91183,138268,DebtCon,Other,12,0,0,113.16663582,3,15,41.207855737,2
0,20700,71408,103991,HomeImp,Other,4,0,0,208.35175048,1,12,31.327394441,2
0,20700,41000,65000,DebtCon,Other,26,0,0,305.26666667,3,32,,2
0,20700,32817,101720,HomeImp,Other,5,0,0,132.94093789,0,15,31.606217408,2
0,20800,77885,98188,DebtCon,Mgr,4,0,0,50.293547164,7,23,38.120404705,2
0,20800,46434,68490,DebtCon,Office,6,0,0,171.28347285,2,26,35.999296466,2
0,20800,107787,182140,DebtCon,Office,7,0,0,214.33056821,3,23,41.928469494,2
0,20800,97360,123854,HomeImp,Mgr,0,0,0,310.23181959,1,20,43.217416959,2
0,20900,63038,86870,DebtCon,,3,0,0,113.69883344,0,16,38.732521813,2
0,20900,51960,105524,DebtCon,Office,2,0,3,179.92563497,0,47,37.179602413,2
0,20900,62615,87904,DebtCon,Office,5,,,177.86484921,,15,36.831076151,2
0,21000,81848,109860,DebtCon,Other,,0,0,173.78616163,1,24,40.057527407,2
1,21000,113954,136249,DebtCon,Office,2,0,0,97.544252184,13,14,33.620883435,2
1,21000,48735,71694,DebtCon,Other,8,0,0,48.498970842,3,10,32.921400637,2
0,21000,,91455,HomeImp,Other,7,0,0,174.42896876,1,15,38.593376406,2
0,21100,81389,123842,DebtCon,Other,9,0,0,285.04691618,1,17,37.13906786,2
0,21200,67272,107667,HomeImp,Other,5,0,0,224.12044079,0,12,30.510532094,2
0,21300,58209,84200,DebtCon,Other,18,0,0,212.9322977,0,22,33.033146414,2
0,21300,99613,147991,HomeImp,,,,,,,,38.497560593,2
0,21300,67282,86861,DebtCon,Office,4,,,173.79250726,,15,37.364528826,2
0,21300,94642,125062,DebtCon,Office,24,0,0,278.691315,2,17,32.988531805,2
0,21300,74081,102810,DebtCon,Office,9,0,0,200.91114932,1,12,31.155585928,2
0,21300,98507,125539,HomeImp,Mgr,0,0,1,311.32570371,0,19,42.227214966,2
0,21300,68544,89908,DebtCon,Other,3,0,0,101.77402013,2,30,32.825450581,2
0,21400,92241,133791,DebtCon,Other,11,0,0,81.446380314,3,15,41.395461831,2
0,21400,41671,103427,HomeImp,Other,6,0,0,122.15334415,0,15,31.614679534,2
1,21500,84048,115705,DebtCon,ProfExe,10,,1,122.28979153,1,30,49.379729141,2
0,21600,77139,185494,,Other,11,0,0,358.42842429,0,17,33.167431222,2
0,21600,36777,68300,DebtCon,Office,11,0,2,121.49424873,0,22,41.138299388,2
0,21600,93937,147792,DebtCon,ProfExe,23,0,0,156.6673122,0,25,40.190636075,2
0,21700,8606,75530,DebtCon,Office,,0,0,257.12072182,0,21,38.739218905,2
0,21700,69000,98000,DebtCon,Mgr,2,,,232.06666667,5,24,,2
1,21800,21000,45000,,ProfExe,20,0,0,256.7,1,19,,2
0,21800,,60392,DebtCon,Other,,0,1,300.84142875,0,18,39.419136583,2
0,21900,63967,102113,DebtCon,Office,10,,0,107.44989467,2,19,36.183734398,2
0,21900,104379,144850,HomeImp,,,,,,,,38.010733984,2
0,21900,66859,104878,DebtCon,Office,7,,1,116.5339256,1,18,38.884826945,2
0,21900,10421,24808,DebtCon,Other,,0,0,61.286698451,2,19,40.016621624,2
1,21900,108000,144940,DebtCon,Other,13,0,0,260.76666667,1,22,,2
0,21900,61468,87450,DebtCon,Office,5,,,166.61081662,,16,38.201210401,2
0,22000,71664,98015,DebtCon,Mgr,9,0,0,191.31360881,1,19,34.921021057,2
0,22000,71858,99000,DebtCon,Other,18,0,0,201.86666667,1,13,,2
1,22000,82000,12500,DebtCon,ProfExe,3,0,0,117.76666667,6,23,,2
1,22000,74200,109800,DebtCon,ProfExe,1,1,0,317.53333333,4,42,,2
0,22000,76367,103928,DebtCon,Other,20,0,0,202.57815197,1,13,38.717194911,2
0,22000,70139,95042,DebtCon,Other,2,0,0,97.908582906,2,29,32.524528239,2
0,22100,73053,105750,DebtCon,Mgr,9,0,1,293.23333333,2,29,,2
0,22200,102345,148299,HomeImp,ProfExe,11,0,0,169.08897399,0,22,34.472879729,2
0,22200,72293,98997,DebtCon,Other,,2,1,242.21619532,2,13,42.773568409,2
1,22300,71800,100000,DebtCon,Sales,0.1,0,0,220.13333333,1,26,,2
0,22300,72814,186463,,Other,10,0,0,367.24735835,1,16,30.333587908,2
0,22300,93305,143672,DebtCon,ProfExe,21,0,0,176.4166175,0,25,40.471092138,2
0,22400,93140,120977,DebtCon,Other,23,0,0,232.85548365,0,27,39.744314309,2
0,22400,40605,76986,DebtCon,ProfExe,9,0,0,276.27591395,0,19,39.730192796,2
0,22400,62354,88287,DebtCon,Office,3,,,163.05640935,,16,37.171395539,2
1,22400,,139654,DebtCon,Office,10,,,,,,35.236265235,2
0,22500,,42800,DebtCon,Other,,,,89.3,,13,,2
0,22500,40884,76895,DebtCon,ProfExe,8,0,0,270.26019668,0,18,39.954572785,2
0,22600,59050,99152,DebtCon,ProfExe,0,0,0,195.08386181,0,26,33.404212205,2
0,22600,96485,120470,HomeImp,Mgr,9,0,0,112.84033563,2,24,31.865916827,2
0,22600,,55376,DebtCon,Other,,0,1,316.09687448,0,18,38.135866892,2
0,22600,,58856,DebtCon,Other,,0,1,298.81954171,0,18,38.195026538,2
0,22700,77356,106233,HomeImp,Mgr,14,0,0,161.64634096,0,27,35.420928075,2
0,22800,76502,101288,DebtCon,Other,20,0,0,188.07772245,0,12,40.351902286,2
0,22800,39166,84407,DebtCon,ProfExe,11,0,0,276.12197299,0,19,38.968366525,2
0,22900,64803,92258,DebtCon,Other,3,1,0,84.925881368,2,29,33.68409323,2
0,22900,95321,123082,DebtCon,Self,3,0,0,205.44151908,2,26,34.05349114,2
0,22900,107241,138883,DebtCon,Mgr,9,1,0,201.7857441,5,18,41.140752079,2
0,23000,108464,155821,DebtCon,Mgr,16,0,0,170.22315657,0,26,35.059327002,2
0,23000,,56390,DebtCon,Other,,0,1,314.27371253,0,19,37.74372511,2
0,23000,62893,90989,DebtCon,Office,4,,,179.84686269,,16,38.630946734,2
0,23000,76561,111389,DebtCon,Mgr,8,0,1,301.23291075,2,28,30.346706109,2
0,23000,68275,89967,DebtCon,ProfExe,8,1,0,140.71441489,4,25,33.694943696,2
0,23100,72712,185787,,Other,10,0,0,362.18170443,1,16,31.86715522,2
0,23100,109498,156191,DebtCon,Mgr,15,0,0,186.20199627,0,25,33.794211606,2
0,23300,82472,110321,DebtCon,Other,,0,0,174.23998064,2,25,37.912872473,2
0,23300,103162,135013,DebtCon,Mgr,9,1,0,188.93983988,5,18,40.670817077,2
0,23400,64332,95770,HomeImp,Office,13,0,0,128.23922251,0,13,35.157645613,2
0,23400,89226,119604,DebtCon,Self,3,0,0,221.68138332,1,26,34.556201402,2
0,23500,,90205,HomeImp,Other,9,0,0,169.01497354,0,16,38.698735922,2
0,23500,18989,51607,DebtCon,Other,26,0,1,206.76549496,0,24,27.551408817,2
1,23500,54816,87000,DebtCon,Other,3.5,0,1,223.2,0,17,,2
1,23500,,143168,DebtCon,Office,10,,,,,,35.733567331,2
0,23500,62742,111921,DebtCon,ProfExe,15,0,3,282.97601589,0,36,27.148205463,2
0,23500,86144,138953,DebtCon,Other,13,0,0,110.05419832,3,15,41.841690898,2
0,23600,87875,139025,DebtCon,Other,10,0,0,112.91251455,2,15,38.505897277,2
0,23600,57327,105411,DebtCon,ProfExe,14,0,3,276.18236267,0,35,29.283032502,2
0,23700,46910,75136,DebtCon,Other,10,0,0,119.23120438,1,19,43.829588004,2
0,23700,18825,55549,DebtCon,Other,26,0,1,203.8609299,0,25,26.629077387,2
0,23800,188250,233800,DebtCon,ProfExe,2,0,0,307.57275263,1,27,36.690724403,2
0,23800,,55669,DebtCon,Other,,0,1,308.42512578,0,18,37.654075235,2
0,23900,70694,95718,HomeImp,Office,11,0,0,138.16735959,0,13,38.561206281,2
0,24000,16997,45000,DebtCon,Other,25,0,0,118.66666667,1,11,,2
0,24000,114196,150000,DebtCon,Mgr,4,0,0,289.13333333,0,25,,2
1,24000,18655,48800,HomeImp,Other,3,0,0,65.966666667,3,12,,2
0,24000,239568,266430,HomeImp,Self,7,0,0,243.73241747,3,50,35.871958946,2
0,24100,80005,102098,DebtCon,Other,18,1,0,196.25310409,1,12,39.758932499,2
0,24200,45902,70212,DebtCon,Other,25,0,0,303.76246947,3,32,35.223861623,2
0,24300,70912,98353,DebtCon,ProfExe,9,1,0,126.2435974,3,26,36.372531415,2
0,24300,42276,68775,DebtCon,Other,24,0,0,309.68358561,2,31,32.746506891,2
1,24400,119000,144400,DebtCon,Mgr,33,0,2,229.3,7,36,,2
1,24400,88000,119100,HomeImp,Other,12,0,0,84.233333333,5,19,,2
0,24400,119111,154860,DebtCon,Mgr,3,0,0,296.93039006,0,25,38.493132607,2
0,24400,93411,140031,HomeImp,ProfExe,6,0,0,177.51124938,0,32,31.027335916,2
0,24400,65233,96473,DebtCon,Other,15,0,0,80.098690968,1,17,35.442946765,2
0,24400,80065,118423,DebtCon,ProfExe,8,0,1,126.54274617,0,18,26.273908099,2
0,24500,67336,96060,DebtCon,ProfExe,8,0,1,142.34424975,3,25,35.979856239,2
