BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Period
0,14700,27235,39102,HomeImp,Other,8,0,0,71.420815089,2,11,29.151698162,4
0,14700,77565,101320,HomeImp,ProfExe,6,0,0,120.82737185,0,26,25.27620451,4
0,14700,14275,90376,HomeImp,Other,14,0,1,273.60251714,0,23,26.84247974,4
1,14700,63000,89250,DebtCon,ProfExe,4,0,0,87.466666667,0,28,,4
0,14800,48910,70039,DebtCon,Other,8,0,1,94.971595989,3,48,30.920501687,4
0,14900,70872,88731,DebtCon,Other,4,0,0,243.99793481,3,26,29.048020616,4
1,14900,54359,78408,DebtCon,Self,4,3,0,129.96775559,0,24,3.0161414514,4
0,14900,,44066,HomeImp,Other,0,0,0,313.77973109,1,8,27.751942776,4
0,14900,44588,72331,DebtCon,ProfExe,6,0,0,156.33174453,2,11,28.164440536,4
0,14900,82930,103352,HomeImp,ProfExe,6,0,0,105.67597798,0,27,27.473814727,4
0,14900,87391,99494,HomeImp,Other,18,0,0,134.85999691,4,23,29.535058556,4
0,14900,48649,81342,DebtCon,Mgr,3,0,0,110.05673141,0,8,28.802398701,4
0,14900,69723,83553,DebtCon,Office,5,0,0,114.85553461,1,19,22.957291799,4
0,15000,81483,134347,DebtCon,ProfExe,14,0,0,305.91507573,0,18,29.653563484,4
1,15000,,27500,HomeImp,Other,11,1,1,62.3,2,3,,4
1,15000,37000,58488,HomeImp,Other,2,0,0,266.93333333,0,48,,4
1,15000,,,DebtCon,,0,2,1,91.266666667,1,10,,4
1,15000,37624,60562,DebtCon,Other,,0,1,186.86666667,7,26,,4
0,15000,2619,57310,DebtCon,Sales,0.3,0,0,322.6,0,6,,4
0,15000,135442,175900,DebtCon,Mgr,11,0,0,247.56666667,0,21,,4
0,15000,94705,114400,DebtCon,Other,9,0,0,300.26666667,2,19,,4
1,15000,79000,108000,HomeImp,Other,0.4,0,0,385.5,3,31,,4
0,15000,65584,92582,DebtCon,Other,10,0,0,82.948973217,2,10,34.317240799,4
0,15000,,68020,,,1,0,0,,0,0,1.920694367,4
0,15000,44623,72225,DebtCon,Other,1,0,0,268.4203579,0,21,28.13158042,4
0,15100,44700,76456,DebtCon,Mgr,5,0,0,134.5043482,0,9,29.383996531,4
0,15100,,32289,DebtCon,Other,13,,,81.954054827,1,9,33.534708383,4
0,15200,44414,60098,DebtCon,,4,1,0,105.74964198,2,9,27.375269408,4
0,15200,69320,89644,DebtCon,Other,11,0,0,91.743482377,2,11,31.114929746,4
0,15200,34854,63519,DebtCon,ProfExe,6,0,0,275.47969762,0,15,20.785145567,4
0,15200,53433,114245,HomeImp,Office,2,,3,155.36748659,1,24,36.954615162,4
0,15200,59745,81269,DebtCon,,8,,,,,,26.985581223,4
0,15300,14695,48095,DebtCon,ProfExe,1,0,0,301.65766575,0,16,19.012446366,4
0,15300,62094,96938,,ProfExe,9,0,0,,0,15,25.407142509,4
0,15300,79541,94973,DebtCon,Other,5,2,0,76.2075921,0,20,22.902506621,4
0,15300,81500,102000,HomeImp,ProfExe,3.5,0,0,123.76666667,1,25,,4
0,15300,88251,103063,HomeImp,Other,18,0,0,127.56618833,3,23,28.171777473,4
0,15300,59083,96073,DebtCon,ProfExe,8,0,0,194.00548665,0,19,20.487979653,4
1,15300,78375,108175,HomeImp,Other,6,1,0,82.104836481,0,20,22.50324916,4
0,15400,100848,129454,HomeImp,ProfExe,10,0,0,174.89651925,2,31,28.065590866,4
0,15400,59518,91172,DebtCon,Office,2,0,0,159.00351063,0,25,24.990490702,4
0,15400,47749,74451,DebtCon,Mgr,3,0,0,133.89931229,1,8,27.922034782,4
0,15400,7839,48276,DebtCon,ProfExe,4,0,0,315.17831848,0,16,18.301959465,4
1,15500,57993,82248,DebtCon,Other,10,0,0,173.07296854,0,16,32.142468978,4
0,15500,36650,62963,DebtCon,ProfExe,6,0,0,260.85678864,0,16,24.299059351,4
0,15500,98646,115669,DebtCon,Other,13,0,0,177.54896592,0,26,33.350529004,4
0,15500,28269,52822,HomeImp,Other,9,0,0,120.61092122,1,9,18.182891915,4
0,15500,46846,70082,DebtCon,ProfExe,7,0,0,152.16806013,2,12,30.131497225,4
0,15500,96426,122322,DebtCon,Office,12,0,0,226.28452431,0,12,40.86810919,4
0,15600,,66837,,,9,0,0,94.69068521,0,15,26.322569547,4
0,15600,27599,47615,HomeImp,Other,10,0,0,90.327628204,1,12,29.674749569,4
0,15600,58728,92443,HomeImp,ProfExe,6,0,0,128.02959933,0,13,28.484858563,4
0,15700,75764,97122,DebtCon,Other,5,2,0,70.72519735,0,21,24.431789613,4
0,15700,35873,52800,HomeImp,Other,10,0,0,128.23591372,0,10,20.950252082,4
0,15700,48093,65686,DebtCon,ProfExe,3,0,0,149.90637879,1,12,30.486361232,4
0,15700,,28198,DebtCon,Other,12,,,87.620526369,2,9,32.445475521,4
0,15700,87754,103045,HomeImp,Other,21,0,0,147.45017701,4,23,29.181742636,4
0,15700,99618,131710,DebtCon,Mgr,5,,,236.68094677,2,41,37.86554654,4
0,15700,58410,89082,DebtCon,Office,29,0,0,211.80567437,0,21,31.058372507,4
0,15800,61073,90897,DebtCon,ProfExe,8,0,0,208.50075586,0,20,23.035745844,4
0,15800,101246,142340,DebtCon,Office,2,,,109.29393259,2,16,33.770828549,4
0,15800,102552,138171,HomeImp,ProfExe,13,0,0,116.76318442,4,21,35.113150487,4
0,15800,,96579,DebtCon,Office,28,0,0,328.21049264,0,15,12.1535212,4
0,15900,79660,96393,DebtCon,Other,4,2,0,84.205779001,1,21,22.113193096,4
0,15900,38860,68912,DebtCon,ProfExe,9,0,0,250.92750292,1,16,22.175263227,4
0,16000,56295,77146,DebtCon,Office,0,0,0,190.39640686,0,24,31.737034291,4
0,16000,,51792,DebtCon,Other,,,,340.68496842,,17,30.611518791,4
1,16000,20000,60000,HomeImp,Other,11,0,0,51.033333333,0,9,,4
0,16000,140979,181166,DebtCon,Mgr,9,0,0,236.70711828,0,21,27.841339881,4
0,16000,57944,89778,HomeImp,ProfExe,2,0,0,135.60607791,0,12,25.725793664,4
0,16100,76981,106014,DebtCon,ProfExe,0,0,0,269.34262868,1,21,39.799112283,4
0,16100,,29725,DebtCon,Other,11,,,85.951530438,2,8,33.496046557,4
0,16200,25329,37433,DebtCon,ProfExe,21,1,0,207.15954753,2,16,32.718088027,4
0,16200,104896,137950,DebtCon,Office,2,,,112.28309435,2,15,32.761337964,4
0,16200,95465,114758,DebtCon,Other,7,0,0,298.46443532,2,19,32.622560102,4
0,16200,22956,44866,DebtCon,Mgr,16,0,0,114.75901917,1,17,24.090882167,4
0,16200,81933,131208,DebtCon,ProfExe,13,0,0,308.53202717,0,19,29.60368375,4
1,16300,79087,102921,DebtCon,Sales,23,0,0,256.25308431,0,45,36.987085694,4
0,16300,84480,101243,DebtCon,Office,30,,0,337.34230408,2,49,35.412870351,4
0,16300,56075,88870,,ProfExe,11,0,0,,1,16,24.689293685,4
0,16300,59901,83232,HomeImp,Other,,0,0,284.51430538,0,20,27.898802748,4
0,16300,102826,114692,DebtCon,Other,8,0,0,317.50797383,1,18,31.914238011,4
0,16300,34297,42629,HomeImp,Other,9,0,0,80.489238338,2,11,30.284772591,4
0,16400,81700,109025,DebtCon,ProfExe,10,0,0,155.26666667,3,19,,4
0,16400,58664,89589,DebtCon,Office,27,0,0,211.44110206,0,21,34.256364885,4
0,16400,85601,100078,HomeImp,Office,,0,0,176.69874119,1,25,43.027470528,4
0,16500,,88454,DebtCon,Office,30,0,0,320.42145028,0,16,14.097940896,4
0,16500,64992,97348,HomeImp,Office,8,,,123.66882077,0,11,36.107923552,4
0,16500,97010,128101,DebtCon,Mgr,9,,,250.68186198,2,41,36.933331164,4
1,16500,48833,68872,DebtCon,Other,1,0,0,60.390652294,0,12,22.459624387,4
0,16500,,42894,HomeImp,Other,1,0,0,331.42686954,0,8,26.895804457,4
0,16500,45441,76145,DebtCon,Mgr,4,0,0,124.03338316,1,8,28.173450676,4
0,16600,57094,94944,,ProfExe,9,0,0,,0,15,24.023048237,4
0,16600,97749,164103,,Other,,1,,263.8467774,,23,37.386854286,4
0,16600,,56631,DebtCon,Office,2,0,0,98.760223233,1,8,39.799527401,4
0,16600,71564,84627,DebtCon,Office,5,0,0,114.64013288,1,20,22.323142605,4
0,16700,86076,130341,DebtCon,ProfExe,12,0,0,295.95433961,0,18,28.447992405,4
0,16700,67238,96535,HomeImp,Office,7,,,103.47260819,0,10,39.349650518,4
0,16800,23670,41879,DebtCon,Mgr,17,1,0,106.39856975,0,17,26.696716261,4
0,16800,73280,103067,DebtCon,Other,1,0,0,140.36213401,0,17,34.002295373,4
0,16800,102838,111319,DebtCon,Office,1,0,0,257.3285966,0,34,27.57659689,4
0,16800,39352,60943,HomeImp,Other,25,0,0,237.7636233,0,13,25.439888235,4
0,16800,144756,183810,DebtCon,Mgr,11,0,0,243.54225494,0,20,26.733982835,4
0,16900,31143,75125,HomeImp,Other,,1,0,237.17904542,0,49,42.132280565,4
0,16900,116357,209364,DebtCon,Other,4,0,0,221.12855483,0,16,27.900263904,4
0,16900,88143,115365,DebtCon,Other,19,0,0,282.06851776,0,16,24.962851371,4
0,16900,17988,137328,DebtCon,Other,9,0,0,360.14696016,0,10,41.902054192,4
0,16900,102108,117650,DebtCon,Other,9,0,0,279.11258466,1,19,29.645177293,4
0,17000,125257,161009,DebtCon,Office,3,0,0,129.75779959,1,21,27.6372066,4
0,17000,66894,75360,DebtCon,,8,,,,,,25.260098683,4
0,17000,26228,60979,HomeImp,ProfExe,7,0,0,188.24761053,0,13,29.628676491,4
0,17000,73184,96889,DebtCon,Mgr,0,0,0,71.953791991,0,16,28.004398484,4
0,17000,25638,128433,DebtCon,Other,10,0,0,367.6645206,0,9,39.106896383,4
0,17100,27842,74459,HomeImp,Other,,0,0,248.71878008,0,49,44.552154152,4
0,17200,94937,133859,DebtCon,Mgr,6,,,248.15887558,2,42,36.790875327,4
0,17200,33073,85654,DebtCon,ProfExe,7,0,0,163.39478871,1,20,28.274888868,4
0,17200,35116,60489,DebtCon,Other,17,0,0,106.48623703,1,18,38.806240708,4
0,17200,48427,66082,DebtCon,Mgr,29,0,0,283.84875911,1,16,38.393634669,4
0,17200,62840,92946,HomeImp,ProfExe,5,0,0,133.15948077,0,11,27.503540171,4
0,17200,55254,118718,DebtCon,ProfExe,15,0,0,276.91108293,0,20,26.696158705,4
0,17300,32736,49100,DebtCon,ProfExe,4,0,0,262.94843765,0,34,38.563080996,4
0,17300,51107,64135,HomeImp,Office,4,0,0,115.00219496,0,17,32.251086122,4
0,17400,58941,88470,HomeImp,ProfExe,4,0,0,123.25705457,0,12,25.557593337,4
0,17400,62824,82243,DebtCon,Other,5,,,109.48274852,0,7,34.818444993,4
0,17400,45861,61256,DebtCon,Other,7,0,0,132.01922665,3,48,30.186567466,4
0,17400,44479,78121,DebtCon,Mgr,1,0,0,117.3235888,0,9,27.133989435,4
0,17400,49765,66782,DebtCon,Mgr,27,0,0,272.59048247,1,16,39.383064504,4
0,17400,166345,202989,DebtCon,ProfExe,10,0,0,276.06634632,0,37,24.356593557,4
0,17500,99853,163401,DebtCon,Mgr,0,0,0,208.46227619,1,18,37.82861717,4
0,17500,90221,113564,DebtCon,Other,19,0,0,265.18462525,1,17,27.029438967,4
0,17500,87294,114031,DebtCon,Other,15,0,0,147.09858349,2,8,34.467940003,4
0,17500,103562,130613,DebtCon,Other,1,0,0,288.00847827,0,47,39.358357532,4
0,17600,29201,41396,DebtCon,Mgr,19,0,0,89.20252735,1,16,23.93494584,4
0,17600,67285,90816,DebtCon,Other,1,1,2,104.59286688,2,25,35.592253541,4
0,17700,64964,88856,DebtCon,Office,5,0,0,114.66761831,0,19,21.933006318,4
0,17700,111612,128416,DebtCon,,14,0,0,169.73348753,0,17,39.770628448,4
0,17700,,55796,DebtCon,Office,1,0,0,85.183412567,2,8,40.20948611,4
0,17700,72911,97317,DebtCon,Mgr,1,0,0,82.39838379,0,17,25.329250867,4
0,17800,83080,108348,HomeImp,ProfExe,1,0,0,132.6098608,0,25,36.459087678,4
0,17800,68889,85642,DebtCon,Other,0,2,2,105.76796088,2,25,34.629922009,4
0,17800,137169,182280,DebtCon,Mgr,12,0,0,241.37530714,0,21,28.846448119,4
0,17800,36902,57622,HomeImp,Other,9,0,0,121.87970265,0,10,19.142116568,4
0,17800,54003,116434,DebtCon,ProfExe,18,0,0,268.71530396,0,19,24.251971765,4
0,17800,56432,157665,DebtCon,ProfExe,20,0,0,238.16689863,0,27,20.079334384,4
0,17900,62697,89848,DebtCon,Office,7,0,0,113.05889691,0,19,24.072191356,4
0,17900,72501,94488,DebtCon,Office,1,0,0,162.38956192,3,19,29.961189014,4
0,17900,97335,167384,,Other,,0,,250.48710842,,24,39.15632328,4
0,18000,49255,61752,DebtCon,Other,8,0,0,122.06196718,3,49,30.033722382,4
0,18000,88509,112933,DebtCon,ProfExe,4,0,0,150.80236935,1,21,23.200941214,4
0,18000,84824,115146,DebtCon,Other,21,0,0,293.98043579,0,16,27.097523474,4
1,18000,62000,160800,HomeImp,ProfExe,15,0,0,129.83333333,1,11,,4
0,18000,50409,78404,DebtCon,ProfExe,9,0,0,191.28207894,0,42,39.483023972,4
0,18000,41814,62845,HomeImp,Other,27,0,0,244.88185992,0,14,23.537045228,4
0,18100,46145,72200,DebtCon,ProfExe,11,0,0,178.19207766,0,42,40.574022482,4
0,18100,32554,92419,DebtCon,ProfExe,8,0,0,164.90961318,1,20,29.016609979,4
0,18200,34593,56658,DebtCon,Other,15,0,0,126.04800979,1,18,36.926634786,4
0,18200,61554,94510,DebtCon,Office,2,0,0,161.35269333,0,24,23.896554711,4
0,18200,4927,30198,DebtCon,Other,,0,0,89.599838668,1,19,41.230526879,4
0,18200,68743,92112,DebtCon,Mgr,0,0,0,95.34376502,0,16,26.692666627,4
0,18300,109437,114900,DebtCon,Other,1,0,0,138.17185084,1,20,38.332316894,4
0,18300,55584,95236,,ProfExe,10,0,0,,1,15,24.590633188,4
0,18300,121001,210685,DebtCon,Other,2,0,0,192.97728543,0,16,26.860500326,4
0,18400,110580,137926,DebtCon,ProfExe,6,0,0,93.432749909,0,13,29.116887715,4
0,18400,94952,129177,DebtCon,ProfExe,12,,,140.48070351,,24,29.967505846,4
0,18400,16756,66340,DebtCon,Office,,0,0,239.84485263,0,21,38.662629402,4
0,18500,57174,91772,HomeImp,ProfExe,4,0,0,129.66321658,0,13,28.904478844,4
0,18500,102472,115719,DebtCon,ProfExe,0,0,0,120.09026456,0,30,34.243440963,4
0,18500,14111,71628,DebtCon,Office,,0,0,246.99093051,0,22,39.611541723,4
0,18500,90150,122767,DebtCon,ProfExe,12,,,135.57297776,,25,33.46387238,4
0,18600,23792,79716,HomeImp,Other,,0,0,238.78983667,0,50,42.127124258,4
0,18600,38674,63641,HomeImp,Other,23,0,0,245.04937197,0,13,25.180989842,4
0,18600,50167,96312,DebtCon,ProfExe,5,0,0,128.33943385,1,21,36.377322201,4
0,18600,39783,59196,DebtCon,Other,17,0,0,279.81006654,0,21,29.774806835,4
0,18600,119741,212530,DebtCon,Other,4,1,0,202.28857763,0,17,27.07376116,4
0,18700,136790,178135,DebtCon,Mgr,12,0,0,246.95441969,0,21,30.11861356,4
0,18700,93210,109980,DebtCon,ProfExe,7,0,0,145.48592651,2,20,22.496235519,4
0,18700,87958,114696,DebtCon,Other,20,0,0,301.9122949,0,17,24.415219692,4
0,18700,118208,130216,DebtCon,,14,0,0,190.95732454,0,17,40.748234633,4
0,18800,166737,199303,DebtCon,ProfExe,9,0,0,270.88268753,1,38,25.532128787,4
0,18800,96272,163250,DebtCon,Mgr,2,0,0,204.49258593,1,19,37.868355391,4
0,18800,102120,165302,,Other,,0,,274.11292609,,24,40.105029842,4
0,18800,22782,60590,HomeImp,ProfExe,8,0,0,198.87639548,0,13,30.329929987,4
0,18900,91784,117626,DebtCon,Other,21,0,0,280.1234728,0,16,25.67302186,4
0,19000,52157,157459,DebtCon,ProfExe,19,0,0,248.72353316,0,28,21.92019846,4
0,19000,75673,100335,HomeImp,ProfExe,8,0,0,93.159544907,0,16,33.518480526,4
0,19000,43074,75700,,,,,,,,,,4
0,19000,104176,165086,,Other,,0,,254.74248035,,24,39.613205573,4
0,19000,165988,217000,DebtCon,Office,13,0,0,214.03333333,1,32,,4
0,19100,48730,115967,DebtCon,ProfExe,15,0,0,264.91508429,0,19,25.40820478,4
0,19100,22094,61820,HomeImp,ProfExe,5,0,0,201.13547773,0,13,28.888876198,4
0,19200,96401,115545,DebtCon,ProfExe,7,0,0,128.71451378,1,20,22.187289994,4
0,19200,57728,96552,DebtCon,Office,0,0,0,80.602363108,0,23,37.508103137,4
0,19200,31307,60202,DebtCon,ProfExe,18,0,0,170.5812991,1,20,35.600544953,4
0,19300,50554,76140,DebtCon,Mgr,9,2,0,78.276625282,3,27,36.026904369,4
0,19300,99714,126965,HomeImp,Mgr,0,0,1,301.75357401,1,20,43.290941693,4
0,19300,51580,83518,DebtCon,Other,13,0,0,89.525931995,0,9,7.1484132133,4
0,19300,72752,106084,DebtCon,Office,11,0,0,193.7070998,1,13,30.686105632,4
0,19400,39334,103578,HomeImp,Other,6,0,0,127.5305161,0,15,31.367627185,4
0,19700,33529,61209,DebtCon,Other,17,0,0,112.15874119,0,18,40.725296117,4
0,19700,70709,97394,DebtCon,Mgr,0,0,0,94.860466383,0,17,25.556707636,4
0,19800,56745,83146,DebtCon,Other,11,0,0,85.253619221,0,10,7.8621936317,4
0,19800,99137,121781,HomeImp,Mgr,4,0,1,302.1278732,1,20,39.510628341,4
0,19900,90966,154351,HomeImp,ProfExe,4,0,0,103.97544215,0,17,35.405919939,4
0,20000,59936,12737,DebtCon,Other,5,,,63.395400361,0,17,40.446579317,4
1,20000,125000,165000,DebtCon,ProfExe,2,0,0,314.5,0,30,,4
1,20000,73400,94000,DebtCon,Mgr,9,0,0,270,2,14,,4
0,20000,126324,171450,,Mgr,26,,5,329.56666667,1,28,,4
0,20000,66820,100000,HomeImp,Other,5,0,0,217.26666667,1,13,,4
0,20000,49034,98250,DebtCon,Office,2,0,4,167.36666667,0,47,,4
0,20000,,26507,DebtCon,ProfExe,7,0,0,92.426673817,1,19,20.683740382,4
0,20100,74013,106578,HomeImp,Mgr,13,1,0,164.44581132,0,27,33.916244151,4
0,20100,14749,74584,DebtCon,Office,,0,0,252.60593155,0,22,38.801877068,4
0,20100,171132,201214,DebtCon,ProfExe,11,0,0,250.92306961,0,38,25.965532663,4
0,20100,137009,286955,HomeImp,Mgr,3,0,0,196.98411618,0,14,30.08535009,4
0,20200,34676,62987,DebtCon,Other,1,0,0,112.79908664,0,17,22.093045945,4
1,20200,82181,119535,DebtCon,Office,41,0,0,105.21929675,3,28,52.734860612,4
0,20400,,94446,HomeImp,Other,6,0,0,184.82428996,1,16,40.775864346,4
0,20400,60393,98247,DebtCon,Office,3,0,0,149.57119967,0,22,34.342249385,4
0,20500,67852,97944,HomeImp,Office,14,0,0,141.00534478,0,14,36.609389404,4
0,20500,76620,185666,,Other,8,0,0,360.64005406,1,16,33.754318614,4
0,20600,69949,101807,HomeImp,Other,3,0,0,218.39093903,0,13,30.271239302,4
0,20600,,24894,DebtCon,ProfExe,3,0,0,90.914931758,0,18,22.033579932,4
0,20600,,28635,DebtCon,ProfExe,5,0,0,102.98686317,0,18,19.447185151,4
0,20800,56364,115760,DebtCon,ProfExe,16,0,0,261.81405582,0,19,24.797958173,4
0,20800,107379,147014,HomeImp,ProfExe,10,0,0,161.53748239,1,22,31.925329416,4
0,20800,,26732,DebtCon,ProfExe,6,0,0,103.03112953,1,19,21.304272086,4
0,20800,,78483,DebtCon,Sales,2,0,0,412.01487305,0,23,21.945849051,4
0,20800,96994,140564,DebtCon,Mgr,13,0,0,169.68715741,1,25,33.525064301,4
0,20900,16174,34886,DebtCon,Other,1,0,0,52.303656254,1,4,29.752732197,4
0,20900,45279,73814,DebtCon,Office,1,0,0,235.39555279,0,12,34.571844248,4
1,20900,122807,150896,DebtCon,Other,5,0,0,123.4795377,2,13,30.424481104,4
0,20900,133213,174787,,Mgr,26,,4,332.08282636,1,27,32.346398825,4
0,21000,101678,144063,HomeImp,ProfExe,9,0,0,167.71839354,0,22,32.204926222,4
0,21000,94063,139868,DebtCon,ProfExe,,0,0,207.21003554,0,21,30.247822552,4
1,21000,,55000,DebtCon,Other,7,,,,,,,4
0,21000,94019,134565,DebtCon,ProfExe,,0,0,196.19790754,0,21,26.86773396,4
0,21100,55863,81406,DebtCon,Mgr,10,1,0,74.576426981,2,27,36.760275709,4
0,21100,143487,180122,HomeImp,Mgr,7,0,0,324.1633286,0,16,43.251182523,4
0,21200,70096,108632,HomeImp,Other,4,0,0,200.01491752,1,13,29.641286443,4
1,21200,69212,106273,DebtCon,ProfExe,12,0,1,97.2311228,0,22,18.11489583,4
0,21200,48273,71102,DebtCon,Other,7,0,0,73.303097452,2,19,34.659259929,4
0,21200,63093,101789,HomeImp,ProfExe,18,0,0,623.45620883,1,24,19.414587953,4
0,21300,134578,176968,,Mgr,25,,5,334.06591692,0,27,31.875771087,4
0,21400,77794,105330,DebtCon,Other,,0,0,187.37085369,1,24,38.188345011,4
0,21400,96016,135783,DebtCon,Mgr,14,0,0,169.01613785,2,25,35.612024807,4
0,21400,53071,104997,DebtCon,Office,1,0,4,173.57510466,0,47,37.823173086,4
0,21500,47451,78645,,,,,,,,,38.46833167,4
0,21500,67377,86502,DebtCon,Office,5,,,158.64070667,,15,37.754842589,4
0,21600,61797,109007,DebtCon,ProfExe,14,0,2,267.88778988,0,35,26.092171525,4
0,21600,152639,195661,DebtCon,ProfExe,14,,,127.7781102,0,24,29.153071493,4
0,21600,59219,98111,HomeImp,ProfExe,18,0,0,626.77139277,1,23,21.241684226,4
0,21600,94477,135936,DebtCon,ProfExe,,0,0,205.01683542,0,20,26.800946168,4
0,21700,93868,147228,DebtCon,ProfExe,22,0,0,153.68459626,0,25,39.533954235,4
0,21700,128841,172954,DebtCon,ProfExe,4,0,0,165.31028179,0,37,20.342810799,4
0,21700,187311,230513,DebtCon,ProfExe,2,0,0,270.47903997,0,27,38.999232038,4
0,21800,82817,114732,DebtCon,Other,,0,0,190.0874448,1,24,40.748211757,4
0,21800,48162,70361,DebtCon,Office,2,0,0,227.98627911,0,12,36.061816398,4
0,21800,41582,71574,DebtCon,Other,25,0,0,308.73705314,2,32,34.369367561,4
0,21900,91327,139106,DebtCon,ProfExe,,0,0,201.68554815,0,21,30.019555132,4
0,21900,148955,118862,,ProfExe,6,0,0,93.92588206,3,34,30.322114625,4
0,21900,,57036,DebtCon,Other,,0,0,308.60344479,0,18,39.2346081,4
0,22000,,72304,HomeImp,Office,9,0,0,120.53201836,2,4,20.176213451,4
1,22000,96127,122000,DebtCon,Mgr,24,0,2,301.3,3,36,,4
0,22000,88898,121357,HomeImp,Mgr,12,0,0,115.8322132,2,24,31.108960859,4
0,22000,61042,96622,HomeImp,ProfExe,17,0,0,638.27536109,1,23,21.457349807,4
0,22100,69697,102155,HomeImp,Mgr,13,0,0,164.78494744,0,28,36.278473908,4
0,22200,45148,85341,HomeImp,Other,24,0,0,275.60104104,1,7,23.461608751,4
0,22200,57458,102195,HomeImp,ProfExe,18,0,0,628.15806161,1,24,20.496216103,4
0,22300,52322,102958,DebtCon,Office,2,1,4,174.53641204,0,47,36.853084972,4
1,22300,,135000,DebtCon,Office,9,,,,,,,4
0,22300,101738,145709,HomeImp,,,,,,,,38.719965803,4
0,22400,98238,135561,DebtCon,ProfExe,,0,0,194.28209915,0,20,29.37360717,4
0,22400,130184,164189,DebtCon,ProfExe,6,0,0,173.64133881,0,39,19.640667266,4
0,22400,79022,105086,DebtCon,Other,,0,0,179.45891702,2,25,38.306398215,4
0,22400,81617,125950,DebtCon,Other,9,0,0,289.51969874,1,16,35.513658504,4
0,22400,18371,38311,DebtCon,Other,1,0,0,37.235000479,2,3,29.476003401,4
0,22500,62137,95708,DebtCon,Office,4,,,187.16614886,,16,37.460417567,4
0,22600,,144841,,,,,,,,,16.382390686,4
0,22600,31933,47669,HomeImp,Self,4,0,,133.44747901,,11,24.201086188,4
0,22600,,45744,DebtCon,Other,,,,84.231761118,,12,28.453876923,4
0,22600,61503,101786,HomeImp,ProfExe,17,0,0,622.35576774,1,24,21.686668612,4
0,22600,131098,176119,,Mgr,26,,5,339.67701817,1,28,33.057559856,4
0,22700,93542,99198,HomeImp,,6,,,,,,30.080343444,4
0,22700,93413,134653,DebtCon,ProfExe,,0,0,219.57065379,1,21,27.284560734,4
0,22700,36253,88461,HomeImp,Other,24,0,0,255.0887578,0,7,26.867617382,4
0,22700,155284,197634,DebtCon,ProfExe,15,,,103.7859943,0,24,29.540322043,4
0,22700,108488,139559,HomeImp,ProfExe,11,0,0,190.9727785,0,23,34.080016231,4
0,22800,127010,171758,,Mgr,25,,5,335.61565087,0,27,32.365041562,4
0,22800,,57761,DebtCon,Other,,0,0,310.48293878,0,18,38.505705059,4
0,22800,64659,96063,DebtCon,Mgr,8,0,0,201.06828707,2,18,31.541822123,4
0,22900,,81255,DebtCon,Sales,3,0,0,405.86784833,0,22,23.542129915,4
0,22900,50876,74270,DebtCon,Other,5,0,0,72.004509982,1,19,34.957029896,4
0,23100,42862,63916,DebtCon,Office,5,0,0,182.93211997,1,26,35.583789235,4
0,23100,64601,100170,DebtCon,Office,2,0,0,156.67537504,0,21,34.000236065,4
0,23200,112948,159050,DebtCon,Mgr,16,0,0,189.83900867,0,25,33.49396616,4
0,23300,81144,106102,DebtCon,Mgr,7,0,0,288.37273939,1,28,33.271413361,4
0,23300,61496,102823,HomeImp,ProfExe,18,0,0,649.74710438,1,24,20.872560266,4
0,23300,27793,50177,DebtCon,Other,16,0,0,136.40160303,1,24,28.052921095,4
0,23400,125750,165732,DebtCon,ProfExe,6,0,0,195.08453906,0,38,20.733031637,4
0,23500,55731,89079,DebtCon,Mgr,4,0,0,273.67437989,1,25,33.509409038,4
0,23600,136607,172414,DebtCon,Other,6,0,0,226.04029456,0,20,36.976930394,4
0,23600,,68208,DebtCon,Other,26,0,0,119.58590128,0,8,20.818255542,4
0,23600,94908,101678,DebtCon,ProfExe,1,1,0,125.70170443,0,19,33.224319129,4
0,23600,82639,114266,DebtCon,Other,,0,0,186.15634723,2,25,37.943868201,4
0,23600,140284,182591,DebtCon,ProfExe,21,0,0,224.94134673,0,24,41.871755799,4
0,23600,56023,83659,DebtCon,Mgr,5,0,0,267.75553453,2,25,32.200781329,4
0,23700,138632,186585,DebtCon,ProfExe,20,0,0,225.89772555,0,24,42.766829612,4
0,23700,82983,106877,DebtCon,Other,,0,0,177.01767442,2,24,40.995208218,4
0,23700,87141,140428,DebtCon,ProfExe,22,1,0,169.28363143,1,25,40.980615645,4
0,23900,95060,134567,DebtCon,ProfExe,,0,0,194.25100609,0,20,27.157061267,4
0,23900,27800,43403,DebtCon,Other,27,0,0,307.62423878,,12,31.913704682,4
0,24000,43427,68308,DebtCon,Other,25,0,0,302.77226199,2,31,34.871855162,4
0,24000,96072,122441,HomeImp,Mgr,10,0,0,127.741782,1,24,33.608037305,4
0,24000,31243,50602,HomeImp,Self,3,1,,135.19851865,,11,25.357164928,4
0,24000,137000,204963,HomeImp,ProfExe,5,0,0,189.7,1,28,,4
0,24000,111488,163796,DebtCon,Mgr,15,0,0,185.80205049,0,25,32.22967397,4
0,24000,17575,50375,DebtCon,Other,23,0,0,135.76405083,0,11,22.981005101,4
0,24100,184697,238729,DebtCon,ProfExe,2,0,0,317.69255678,0,26,37.782036284,4
0,24100,,49433,DebtCon,Other,,,,83.099726126,,13,26.148970181,4
